"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.691424375E0,2.635080771E0,-2.887210663E0,-2.485406376E0
2.701406375E0,2.805316607E0,-3.068753260E0,-2.308236765E0
2.711388375E0,2.958267489E0,-3.755914536E0,-2.832191872E0
2.721370375E0,3.497070285E0,-4.672881326E0,-3.216552161E0
2.731352375E0,4.359557398E0,-5.641750342E0,-2.121787330E0
2.741333375E0,5.456632172E0,-6.808058195E0,-5.741563775E-1
2.751315375E0,6.109740433E0,-7.961929021E0,-5.250362577E-1
2.761297375E0,5.588111494E0,-8.374915524E0,-1.544146743E0
2.771279375E0,3.518358828E0,-6.824401748E0,-2.830252935E0
2.781261375E0,5.174268374E-1,-4.438218529E0,-3.953287300E0
2.791243375E0,-2.126341726E0,-2.472237276E0,-5.138512650E0
2.801225375E0,-3.975224884E0,-1.173406373E0,-4.917828791E0
2.811207375E0,-4.737960836E0,-3.522690153E-1,-2.391248077E0
2.821188375E0,-5.270087281E0,-5.320469230E-1,1.198354104E0
2.831170375E0,-6.024102697E0,-1.550704395E0,4.584726949E0
2.841152375E0,-6.238638793E0,-2.727468240E0,5.481029094E0
2.851134375E0,-5.728103192E0,-3.110424027E0,4.477683141E0
2.861116375E0,-4.619445669E0,-3.157233328E0,2.386265080E0
2.871098375E0,-3.312371653E0,-2.611429076E0,2.601905715E-1
2.881080375E0,-2.210415186E0,-1.718670343E0,-6.318952931E-1
2.891062375E0,-1.549059281E0,-1.046898939E0,-3.939022140E-1
2.901044375E0,-9.589568156E-1,-6.004096448E-1,3.936579466E-1
2.911025375E0,-3.230274553E-1,-5.396652603E-1,1.715028112E0
2.921007375E0,-9.324764570E-1,-7.244770360E-1,2.637922225E0
2.930989375E0,-2.260311669E0,-3.590102702E-1,3.184072340E0
2.940971375E0,-2.176834188E0,4.496906447E-1,4.544795144E0
2.950953375E0,-1.385252166E0,8.286042523E-1,4.264899455E0
2.960935375E0,-1.003712354E0,9.705372262E-1,3.279691565E0
2.970917375E0,-8.822404692E-1,1.022690881E0,3.121906205E0
2.980899375E0,-7.819139430E-1,1.212395023E0,2.823096528E0
2.990880375E0,-7.826927921E-1,1.331959473E0,2.400196656E0
3.000862375E0,-5.560515705E-1,1.368847218E0,2.237763052E0
3.010844375E0,-4.578206134E-1,1.554824928E0,2.702448004E0
3.020826375E0,-7.066618124E-1,1.921927745E0,3.184406216E0
3.030808375E0,-1.355257704E0,2.617484452E0,3.475776188E0
3.040790375E0,-1.526031776E0,2.508422771E0,3.956650618E0
3.050772375E0,-1.825444447E0,2.953705784E0,4.214230408E0
3.060754375E0,-2.139928463E0,3.366087685E0,4.189798402E0
3.070736375E0,-2.319769666E0,3.654720283E0,3.911836388E0
3.080717375E0,-2.335133957E0,3.863191062E0,3.498897833E0
3.090699375E0,-2.078393388E0,3.820580063E0,3.147501807E0
3.100681375E0,-1.575058925E0,3.830330880E0,2.644049230E0
3.110663375E0,-1.041578119E0,3.884577838E0,1.997495113E0
3.120645375E0,-6.185489503E-1,3.938185696E0,1.544515410E0
3.130627375E0,-1.960325094E-1,3.971433549E0,1.062878795E0
3.140609375E0,1.827521305E-1,3.840057723E0,4.806955057E-1
3.150591375E0,5.619191784E-1,3.455411505E0,-1.033319950E-2
3.160572375E0,7.611257757E-1,2.947378512E0,-6.535561574E-1
3.170554375E0,6.362883063E-1,2.408591504E0,-1.388195069E0
3.180536375E0,3.636194842E-1,1.882913368E0,-2.205659791E0
3.190518375E0,1.212417973E-1,1.163428100E0,-2.778617636E0
3.200500375E0,-7.432311762E-2,2.387657887E-1,-3.545658601E0
3.210482375E0,1.768417284E-1,-9.562378603E-1,-4.285598599E0
3.220464375E0,8.756937803E-1,-2.252615272E0,-4.756425466E0
3.230445375E0,1.489154118E0,-3.299888433E0,-5.007489996E0
3.240427375E0,2.055964639E0,-3.818804263E0,-4.855099862E0
3.250409375E0,2.328417698E0,-3.616515745E0,-4.383573667E0
3.260391375E0,2.178088561E0,-2.732889193E0,-4.193176339E0
3.270373375E0,2.140030789E0,-1.629697355E0,-4.047886478E0
3.280355375E0,2.002031529E0,-4.678772396E-1,-3.268507888E0
3.290337375E0,1.315526019E0,7.926508927E-1,-2.219107218E0
3.300319375E0,5.510185797E-2,1.139402475E0,-1.159233892E0
3.310300375E0,-1.543805850E0,4.421149921E-1,4.240693152E-1
3.320282375E0,-3.487501902E0,-3.450646609E-1,1.771941693E0
3.330264375E0,-5.876540608E0,-1.678568968E0,1.904198110E0
3.340246542E0,-8.121099586E0,-4.285909086E0,1.014176458E0
3.350228542E0,-8.742377359E0,-7.753436607E0,-1.150882899E0
3.360210542E0,-6.582359764E0,-1.040126460E1,-4.901096691E0
3.370192542E0,-2.559271620E0,-9.894974077E0,-3.295825495E0
3.380174542E0,1.031273863E0,-4.308776962E0,4.885956788E0
3.390155542E0,1.110349561E0,1.662639983E0,1.058089925E1
3.400137542E0,-1.497067155E0,4.442884607E0,1.080468155E1
3.410119542E0,-3.750416691E0,5.284618782E0,7.466961046E0
3.420101542E0,-5.018210866E0,5.641308877E0,3.793957398E0
3.430083542E0,-5.995056068E0,5.709578628E0,2.103680988E0
3.440065542E0,-5.873715234E0,5.242729914E0,4.451763311E0
3.450047542E0,-5.429560148E0,3.698502479E0,5.725385406E0
3.460028542E0,-4.709397773E0,1.736615447E0,4.936413581E0
3.470010542E0,-2.972300222E0,-1.221828336E-1,3.508719985E0
3.479992542E0,-2.908607525E-1,-1.607170372E0,2.398005412E0
3.489974542E0,2.237706334E0,-2.430160128E0,2.177111492E0
3.499956542E0,3.494056338E0,-3.074167197E0,1.863120397E0
3.509938542E0,4.188725438E0,-3.320631430E0,1.610036677E0
3.519920542E0,4.478133377E0,-3.156503010E0,1.499338360E0
3.529902542E0,4.382281140E0,-2.825651177E0,1.358916306E0
3.539883542E0,3.902798932E0,-1.805924249E0,1.454793248E0
3.549865542E0,3.184111224E0,-5.037183326E-1,1.565735832E0
3.559847542E0,1.949115543E0,4.760574943E-1,6.195545983E-1
3.569829542E0,8.382281115E-1,1.282642887E0,-4.923133385E-1
3.579811542E0,2.202235369E-1,1.916272902E0,-5.677716565E-1
3.589793542E0,-4.396168423E-1,2.262793520E0,-2.247611225E-1
3.599775542E0,-1.092705661E0,2.261139928E0,-2.382143962E-1
3.609756542E0,-1.052468997E0,1.982568049E0,-2.271742318E-1
3.619738542E0,-1.064270578E0,1.424296364E0,-1.292035488E-1
3.629720542E0,-1.075885049E0,1.245673866E0,-4.834998304E-1
3.639702542E0,-5.795556233E-1,1.209729862E0,-2.259247184E-1
3.649684542E0,-2.930089465E-1,1.049841843E0,9.200535357E-2
3.659666542E0,-4.348466107E-1,7.380016458E-1,-2.551129226E-1
3.669648542E0,-5.665552895E-1,6.536859655E-1,-6.196856491E-1
3.679630542E0,-3.878985853E-1,5.626185054E-1,-7.993559680E-1
3.689611542E0,-9.883870214E-2,5.579652911E-1,-9.798103986E-1
3.699593542E0,8.326902866E-2,5.501007861E-1,-9.604461014E-1
3.709575542E0,3.498421285E-1,5.094714081E-1,-7.605186886E-1
3.719557542E0,8.882037520E-1,2.811692119E-1,-4.494093937E-1
3.729539542E0,1.640731636E0,-2.176935929E-1,-2.470279044E-1
3.739521542E0,2.551284908E0,-8.491279793E-1,-1.178028305E-1
3.749503542E0,3.246833721E0,-1.183261271E0,-3.389601678E-1
3.759484542E0,3.463887337E0,-1.367313493E0,-9.223457904E-1
3.769466542E0,3.720550868E0,-1.522900885E0,-1.713525962E0
3.779448542E0,3.947671049E0,-1.468128262E0,-2.409503084E0
3.789430542E0,3.957107871E0,-1.187716849E0,-2.632412686E0
3.799412542E0,3.643863757E0,-8.599511755E-1,-2.562966183E0
3.809394542E0,2.766697209E0,-7.015009868E-1,-2.295480040E0
3.819376542E0,1.736624072E0,-8.811140031E-1,-2.212192885E0
3.829357542E0,6.434388663E-1,-1.137015057E0,-2.280610571E0
3.839339542E0,1.153196642E-1,-1.429386950E0,-2.185412053E0
3.849321542E0,3.585677822E-1,-1.632618624E0,-2.167036593E0
3.859303542E0,1.031819555E0,-1.773388587E0,-2.124184542E0
3.869285542E0,1.872194544E0,-1.985340798E0,-1.903518371E0
3.879267542E0,2.589473366E0,-2.287096303E0,-1.445893055E0
3.889249542E0,2.997647025E0,-2.407025619E0,-8.831231064E-1
3.899231542E0,3.129455253E0,-2.286585841E0,-7.318689398E-1
3.909212542E0,2.995038290E0,-2.292488020E0,-1.179709233E0
3.919194542E0,2.742611943E0,-2.644527240E0,-1.813582347E0
3.929176542E0,2.732251554E0,-2.896240518E0,-2.352796348E0
3.939158542E0,3.052541855E0,-2.913053017E0,-2.436529061E0
3.949140542E0,3.600410174E0,-2.916321026E0,-2.079531403E0
3.959122542E0,4.100393890E0,-2.941393887E0,-1.565748258E0
3.969104542E0,4.402910994E0,-3.178828849E0,-1.192091297E0
3.979085542E0,4.403489284E0,-3.474833617E0,-1.461777016E0
3.989067542E0,3.857591184E0,-3.546638594E0,-2.307950982E0
