,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50,pc_51,pc_52,pc_53,pc_54,pc_55,pc_56,pc_57,pc_58,pc_59,pc_60,pc_61,pc_62,pc_63,pc_64,pc_65,pc_66,pc_67,pc_68,pc_69,pc_70,pc_71,pc_72,pc_73,pc_74,pc_75,pc_76,pc_77,pc_78,pc_79,pc_80,pc_81,pc_82,pc_83,pc_84,pc_85,pc_86,pc_87,pc_88,pc_89,pc_90,pc_91,pc_92,pc_93,pc_94,pc_95,pc_96,pc_97,pc_98,pc_99,pc_100,pc_101
gyro_y_min,-0.14721921479912273,-0.08264516667432095,-0.05421381428936259,0.022247383975131502,0.002830239108047015,-0.05051593418489687,0.01260143058351658,-0.012361231777035301,0.07469761794597912,-0.04658014436851642,-0.030539202409205816,0.021879416221769733,-0.0030182223162241633,0.04813740106273627,-0.0761620568367101,0.09541167307337757,-0.045550791022018235,-0.044480208517910624,0.014358283849160184,-0.02188196625391599,-0.07481739268701805,0.06921686608718315,0.03877126854432687,-0.06187178812292469,-0.05230981431331752,0.034624671429521754,0.0007638632547162455,0.032262526138181175,0.07353708270111425,-0.08306748770772153,-0.10501760807447308,0.05256336394531268,-0.0416535683567722,0.01685108128531901,-0.05504213396027071,-0.1239822952745047,0.09341024689492873,-0.11758405467912088,-0.09503639596522953,0.09237266611151178,0.14293382615704225,-0.1440327316954928,0.051047699185484435,-0.4028044247077215,0.09932570837731583,0.14188603732211236,0.23506379463905247,0.24907329156878702,0.214340164452066,0.16635729866447052,-0.021789201026825175,0.016309300922386707,0.09889034829383456,0.06642968731662444,-0.19993248896050267,-0.16114225641062077,-0.22908728507670817,0.21489901394877617,0.004271799811930946,0.27853456604443927,0.13194220048069366,-0.2677008571575949,-0.06640065450562013,-0.012653865813742844,-0.08915764613766779,0.10078974888163458,0.09867120435544095,0.04098124271432907,0.07798822507770695,-0.08208393262191835,-0.04115100571375109,0.009737310917172648,0.02043881880259755,0.003387579480406744,0.008114182592369894,0.044629692633128576,0.002891794635131964,-0.02243605308598769,0.008855290426808542,-0.023441190414347404,-0.010503550474391204,-0.010322132417430296,-0.00928471366186183,0.013261932663967527,-0.004007703817921343,0.020904437739968112,-0.015251150761447715,0.0013482588407943905,0.005264775567548757,0.003388252949536319,2.4605966779805977e-06,-0.0017367379857754148,0.0036864309268803963,-0.00043135697396356337,0.00527725677335289,0.000663518284168052,-0.0003035577658969321,0.0013065212354895018,0.0014184969759693151,-0.0003057360008130363,-0.0007926231042703558
gyro_y_max,0.12093156487137294,0.10267585476445157,-0.14026980601206115,-0.007282316763107285,-0.059878535115266175,-0.007573613188441826,0.006123689662181389,0.06469254353635924,-0.05271669085430098,0.08690003746386955,-0.1090107510485712,-0.06903361922915484,0.10009725688279608,0.023966181099640684,0.040553933137968914,-0.09389382025703916,0.09819387028780963,0.020770580848542962,-0.011422549827178727,0.002759268083709805,-0.005170769987047514,-0.038930510640495464,0.011379061523449238,-0.06525434655934156,0.017411127899987618,0.13381402343342208,-0.00209535011376924,-0.054586678312058615,0.02395711262822816,-0.015568625728319258,0.14703847578073015,-0.12818103661487548,0.06148595692458536,0.05833615683972568,-0.09386221240869996,0.05504930753367657,-0.009190746042959282,0.10980502408086734,-0.17098483977592768,0.0695918525525338,0.14801961660422108,-0.2390753388956276,-0.10510897601893233,-0.1519894484399377,0.17343946109666256,-0.12667578724506084,-0.054077310666483094,0.02820224996185488,0.12161367573522773,0.20434774974856923,0.050035417643539214,-0.23367040827262472,0.047624387755630854,-0.0064207502310297225,0.09052278344412786,-0.03743507787236026,-0.23197679154553077,-0.022665750558495512,0.007412203469876089,0.011579595431063322,-0.25931231966072893,0.2018490813448257,0.003168594007457344,0.06043157256178378,0.11486016048894263,-0.1947460578334707,-0.09955994160238077,0.0925379593947987,-0.12936953016216599,-0.0456175325094208,0.23813794467303473,-0.2859101397965252,0.1433279428558334,-0.14479612084230814,-0.055991821150156926,-0.1435637179369644,-0.045489336411786346,0.054199654805466416,-0.002188904755876353,0.04881153816557135,0.02662899665205265,-0.01525188287016319,-0.0062652104196386435,-0.004620227835781018,-0.0030994306534281035,-0.036085963718235206,0.025884608672850987,-0.014935164332280617,-7.481003634052241e-05,0.0012642896304453644,-0.011810946908350817,-0.00435192359927601,0.00043377223273327603,0.00896435432935633,0.0006639318438079883,-0.0002437566896159732,-0.0027671504048925877,-0.0008568316578250173,-0.001053348294485979,-0.00043488674148924045,0.00042014452083727403
gyro_y_rms,0.15251802106480777,0.10421365030259691,0.04871342478822267,-0.013571877138093087,-0.00027868941744825894,0.06367374410596413,-0.030665931620953036,0.0640734145694168,-0.06756264900924684,0.002821881138032171,-0.035346320851933705,-0.05102980904195763,0.025612143124559682,-0.01008988431838783,0.07433179214393465,-0.08252026379020157,0.03810131757889301,0.013957203910985122,-0.019454723091071387,0.03384112048433667,0.03801973499698598,-0.031577930920976945,-0.052702419599620645,0.0253413260534254,0.023419159425744726,0.033565009800372886,0.010694807889286805,-0.01319131593547794,-0.056053633384246654,0.027345707994323107,0.023609014664047304,-0.030285196613933554,0.06262792448378696,0.025034177800950217,0.03763255479588515,0.012578153380098829,-0.04481105427787142,0.04701466314885828,-0.004210605184857497,0.011620580140631206,-0.07723832448576551,-0.04495430467194475,-0.08558290309909328,0.016853747086557815,-0.04245980603265462,-0.056088745687654255,-0.06515850468075488,-0.061603241504927665,0.06126221312097567,0.04059778024474129,0.04418895735047501,0.018484639534925826,0.012221387967959532,0.003973798910386295,-0.10434014164407363,0.06376357643142755,-0.016327153982672975,0.14620420767816886,0.05156882844989634,0.1574287422695372,0.05777625567472649,-0.030561133697409655,-0.00028543355889393274,0.02500328953070654,-0.031104150894145303,-0.007082962801602158,0.03691926221062903,-0.028806285245539066,-0.0026764088873373667,-0.11170226498944869,-0.02883246766174212,0.01780481920434003,-0.046091292831215575,0.017174988089258263,0.09485668801101492,0.07431761607663373,0.019504237077510228,-0.04840527813507896,-0.07631243317904049,-0.08980431143143244,-0.054170260620069896,0.08663106287443575,-0.01631632682251756,0.02246501193639497,0.03315364603308399,0.20672254502698,-0.13359736498336572,0.19446914900789927,0.10219748291880021,-0.11993755092240166,0.15054442698691461,-0.2091099347141172,0.0006807623674643251,-0.1596042383490625,-0.05702590273673461,-0.12436749564087438,-0.057621467567873494,-0.5824246620983667,0.3868244611124024,-0.10096622707101285,-0.0397640112163474
gyro_y_dom_freq,0.0021143282154271583,0.050617483648580305,-0.08430778709830826,0.15134652384568698,-0.15198481181006807,-0.13979669109674026,0.08429248826050893,0.07007702386206456,-0.20373025959323374,0.11657712116975631,0.040706326045994154,0.13400607392886568,0.10497837717693397,-0.16438400750279616,0.05998702812468771,0.03874065265728956,-0.03719883349072793,0.1357650494995486,-0.11143962208248097,-0.1832092224316919,-0.22437250319805588,-0.19560534417786812,0.20583345359724314,-0.11373555784421457,0.06505427916459491,-0.3809794842233896,-0.08518130117788657,0.32127589013201496,-0.09141804251525947,0.272184573851393,-0.17103174888129838,-0.03798664131547082,0.31192220159581785,0.19839059763043848,0.09919700673561448,0.12663458759661983,0.09045078580202515,-0.10165248107287242,-0.06571088728757754,-0.07308602683145736,0.026181761849885972,0.03816467896387615,-0.08523418246626822,-0.032866962820779326,-0.022284756750826768,-0.0234876919292399,0.06388130734254885,0.0020564502259455275,0.015631099069735317,0.007428005111661445,0.0071522816756857815,-0.04813282569435837,0.025885637559327365,-0.004154993596988357,-0.02184144986105288,0.0019173498611586588,0.009249732179958843,-0.0013784810319776167,-0.004296209760121884,-0.00286514568439334,0.00435098943346339,-0.027248284715123146,-0.004275419671538452,0.005853092936208566,0.0133760521324063,0.002644292133340007,0.011254451326980455,0.004586430799480692,-0.00768475806909457,-0.0038192456928934013,0.0006441346107793552,0.01724116469743335,0.0049128877092672815,-0.005057995619654976,0.0036185243302977455,-0.006055002499382938,0.004061541359880207,-0.004905101273136515,0.0021439761035006583,-0.005928623872461347,0.0038552404145612146,-0.003757607744159841,-0.007926216441019346,-0.006968039723352935,0.001153746137396855,-0.006437362398912766,0.005067065147250544,-0.0014904245554556994,-0.003555362808423286,-0.00017347462199718278,-0.0034984757310487433,-0.00017102311498088697,3.053089072166393e-05,0.0011811205852629361,-0.0007508500883549318,0.0006144505322268345,-0.0005621645345096002,-0.0004687447636167099,0.0005485166722269848,0.00017267239896397168,7.809892937856756e-05
gyro_y_spec_entropy,-0.002800229966252586,-0.024056991530392827,-0.08099258695935269,0.0544218481450015,-0.06028758297788985,-0.09374028565173158,0.11499872272960707,0.014770571880363036,-0.12447386717533748,0.08118221542924609,0.08252936920066573,0.20833718318050093,-0.24742668192140582,-0.2711748047250414,-0.10764506633607075,-0.08299269767686292,0.6500695275368388,-0.3608529332158174,-0.2389119213420834,0.03825928953538171,0.03843191666745971,0.23907214620180567,-0.028562069133970136,0.17303985033333052,-0.035976347810751486,-0.006833215784845033,0.009014117431344795,0.019520730508536727,0.08538789879700164,0.055931190326713634,0.00589334968560077,0.07440107746469227,-0.018646169218708375,0.01785339998960085,0.08765093627194276,-0.028342772154130697,-0.0006966608338671715,-0.0005203012123904636,0.007421960889244246,-0.005257353479249716,0.006847849674864445,-0.06638219903871205,0.0014888905118463913,0.0034833922132176866,0.0027702846132810766,0.02749321439974268,0.022215286224584983,-0.03657442648538861,0.014277358001234603,0.019137743614722424,-2.640209935550475e-05,-0.01306890007411736,0.015153324643753935,-0.02379597403993981,-0.002543180481858486,0.007741032324788857,0.016202175677787575,-0.00605809922320244,-0.00992890521498558,0.0038398791888304314,0.009342413012625922,-0.02143754640922449,0.00639831366114786,0.0017885470004371119,-0.013719715449844832,0.010329427566800678,0.010459410235341454,0.012173163447429067,-0.0059038742799497265,0.004001836232066468,0.003594446003226403,0.0034261221110937767,-0.01173933183372175,-0.006634735233722204,0.0059297658666134095,-0.009904187340877744,0.0007790747802437232,0.005156836125182973,0.0017879857780443709,-0.004532424739052188,0.005260273681589933,0.0013797542246911099,0.0027636117584563524,-0.0029364492298776246,0.0005782837213357643,0.003680425166502424,0.0008341954939833571,0.00017100919295441608,0.0005415429774199843,-0.0001396146882828575,-0.0017367832393921645,-0.0006263519121990219,-0.0002606145213405117,0.00033166010887519803,0.00027344555668279424,0.0005128309209781606,-0.0004274897274292033,-0.0004947667788525439,0.0002699289338151823,0.00018410112842194397,9.09190698567602e-05
gyro_y_band_0_1hz,0.0598823242712644,-0.06545361207055439,-0.11964436595978249,-0.14786047880554268,0.19081187444401201,0.040642513079950274,-0.0414869472255619,0.043164516610442565,0.05800704143912556,0.15370066517134096,0.03247556093240421,-0.010786286270916793,-0.11254829883924768,0.15175979818914834,0.058021861254787,-0.11120161293984576,-0.18460261772821077,-0.24901097241712988,0.02789303040955078,0.082016846561021,-0.022702754099533002,0.19975306199548734,-0.16578358882048896,-0.013982977597197743,-0.09906316951225838,0.025709450474833778,0.10942296132783863,-0.04879368209944936,-0.06845133677786151,0.023707124865385204,0.23595320057523014,0.0889032483278621,0.4135666058116909,0.007644984694371554,0.22330403965751472,0.2673319531779575,0.2932594705214645,-0.08215199798165418,-0.07945191854749,-0.10165758668939577,-0.0043991853498593775,0.17830007098686512,-0.07170223977814327,0.08526730781216155,0.03200362004519515,-0.10437510626356872,0.13264670791123426,0.0460342029529603,-0.056056088046469624,0.1253714839018667,0.009461106469599499,-0.10302025350939983,0.11154392261392977,-0.03766613588183643,-0.04507059391700799,-0.13846306037896342,0.07716746362302256,0.015572370363045486,0.02139334824086593,0.05512888285388571,0.021844071320066327,-0.04183516914857923,-0.007093354132287996,0.05249739550165841,-0.03116580574622392,0.028541629466378865,0.0032661492754757077,-0.013138799838426807,0.0043563802887613,-0.03308945358287765,-0.015601442753386943,0.02070471747559091,-0.018705115657629563,-0.014132229529747825,-0.005901380304660586,-0.01751569122113024,0.012417294226989228,-0.008136451174561313,0.008858317368838672,-0.004915719371315304,-0.006804691654380166,-0.027042713862715957,0.0064891876575139396,-0.0021661703057868353,-0.010635103504478511,-0.04399263746482157,0.016994674455672404,-0.037144083115000594,-0.021880377721720322,0.022964401147120894,-0.025924127502448206,0.03208215684271637,0.0016635952449244318,-0.006789674448481655,0.0014569707880310347,0.0032296684488036242,0.0015024088394134105,0.007734858331492782,0.0005064018851836088,-0.0004081476765204796,0.0012050817865130953
gyro_y_band_1_3hz,0.12658209101523427,-0.03739408473082862,0.22451800327764793,-0.03584264536437202,0.09061786537743004,0.09408562261523135,-0.08486928245428807,0.02379280084351623,-0.08228133032484962,-0.1650880241326263,-0.03835759950245728,-0.050746592190042294,0.0380074149728307,-0.07226046388966932,0.0006177467789544081,-0.06733762746654506,0.046788418697331496,0.027060432062198204,-0.015292914058038606,0.05704822209642006,0.035693388678472174,-0.048698485511352564,0.011884835030616398,0.027702065705322534,0.007032853386918909,-0.00461716684317896,0.002667365689560358,0.02859859515676863,-0.03038085215543957,0.010031034109428225,-0.018765954456280792,-0.0006798468534373048,-0.04848237146230941,0.1611887424568634,-0.016984236211930313,0.0027023057464868943,-0.13746979874859502,0.0007701994822377489,0.022646041594544128,-0.018692013839917143,-0.10344825861804015,0.013350823381212547,-0.09738121406988902,0.01746196638931164,-0.001100067296533471,-0.052018611081938254,0.02003680320709832,-0.11271639346064784,0.17621716637424614,0.22127927551665955,0.0754168811132861,-0.169085390057842,0.027512785817003317,-0.15906395312611898,-0.16464045366377064,0.2440305215110462,0.08120321038459184,0.05442996236057629,0.050907306315375156,0.01879717472014026,0.01957812532712706,-0.2546373148197002,0.08824584871198875,0.3086212881824131,0.01836247970736983,0.13482566153612127,-0.10869407484205287,0.09479700138699547,-0.04432598314325503,-0.10743428613671283,-0.007989717595672094,0.0015425082792235266,0.004965016999750061,0.055626965008555684,0.10670733740409061,0.06253445041088623,0.0803121449452987,0.02543768737229286,0.062214015222953736,-0.01411143192844426,-0.16644172601235482,-0.1238797804802755,-0.02805200296875142,0.032518614973687666,-0.021029903869534766,-0.25601895404064395,0.12563372831769837,-0.22110987145515854,-0.123226243148194,0.13599158695937522,-0.12858580367385167,0.19675619858667287,0.03544165683692146,-0.0445435133217212,0.01084646690734195,0.01407471706727731,0.00626418945772881,-0.0023720172111673906,0.015947565833180192,-0.009790367670555841,0.0013671781687594228
gyro_y_band_3_5hz,0.07380544399076591,0.15771070687186284,0.05501091265798288,-0.08155878469035863,-0.05064425522571742,0.1005584666581587,-0.04616356913814271,0.0797226974386288,-0.021870583153072186,-0.003476290986248726,-0.0006039884852220746,-0.02062024698072139,-0.034418419015022815,-0.021834846733089656,-0.004449933517071648,-0.03115066497413133,0.03416435978193663,0.04442836276534022,0.03765542618528715,0.12484055015000713,0.08253659839640426,-0.007596548273325426,-0.046927588329697484,0.062302265676693,0.06569350348097648,-0.007164975068685395,-0.012206036209356307,0.043915289293025794,0.00036910451362594937,0.07238330245953281,0.029205691315854043,-0.049809051852918756,0.150367162348203,-0.02113594855542117,0.09250360248299422,-0.042757379596038286,-0.038112685220434324,0.11490900206404461,-0.09074601784921453,0.060661971673868664,-0.052710122572130244,-0.14947442536849487,-0.1309037697641684,-0.02813656854144446,-0.25129627642680347,0.24498716006355611,-0.050568749776419744,0.1409658107309791,-0.009337843871119925,-0.24698187024357995,-0.1402109915006686,-0.1438146480157784,-0.11766581861565706,0.5592049015424951,-0.05346250467641707,-0.1490298836778936,0.022893710461350827,-0.09287797251411123,0.0023526868733214283,0.22344444979587744,0.040873950705586075,0.11312280557869696,0.0011026611394575753,0.10144876616245604,-0.03495330699814473,0.044257458598300006,-0.044681024786669694,-0.07757191366270114,0.09113594619364582,0.05317215405014117,-0.04298494033828375,-0.029998910241697055,0.016051873870436884,0.021632318707208636,0.06387304114172208,-0.014552229382429019,0.026352104592571368,0.02278747032817998,-0.02551372663560483,0.0060073296342060545,-0.020756974707456077,-0.0711928608724687,-0.03996716168935016,0.01454729763575048,-0.03718743987938933,-0.10803339376846714,0.0425373736404442,-0.13185253722707654,-0.09084674865406438,0.07222870886098393,-0.06800102467862376,0.1040559895253992,0.019423154442909416,-0.0240813668616923,0.005594656576105144,0.0048720836471388765,-3.770505325489601e-05,-0.0022181754302038224,0.009033942992082976,-0.005174658136847587,0.001564362499674678
gyro_y_band_gt_5hz,0.06942626711838291,0.1477496162834025,-0.11259503981205937,0.10174153659990894,-0.1278023354374882,-0.008010704446811288,0.06569394560652378,0.05707846674194862,-0.016594675093215123,0.16428353332490492,-0.01112261826668279,-0.043731597847969435,0.04873645867488301,0.02694913783965617,0.11015116551602591,-0.064634741444102,0.057143550074614684,0.03442784494274141,-0.03763534801702272,-0.03695521421497452,-0.004762876429028867,-0.048226009649093904,-0.027769158721172898,0.007641078352943698,0.054023289151033285,0.09145427006774012,-0.02013537053237907,-0.08244465431064442,-0.035013894612310054,0.012488574772602803,0.053007814692041674,-0.0997498581004827,0.01921732373864945,-0.13023613644921395,-0.022931109589112916,-0.0014559844783394865,0.08043822173129761,0.007381304718707604,0.01325850823899331,0.04672263755221168,-0.0770985324019629,-0.03173107266692409,-0.052127841807545004,0.05840443602187868,0.0003956011092761287,-0.14877815466494304,-0.1992399194909793,-0.04847352505486925,0.008696952053659675,-0.07119537943423371,0.08354517853797261,0.3544592721334009,0.009030730668241848,-0.16641235970383825,0.02188263006301728,-0.061763645814524315,-0.10716827153578867,0.2842556913168085,0.031268290806219054,0.14391613830218625,0.07782383440009415,0.03299025143634247,-0.06405505389321513,-0.24979603675366857,-0.08751928774007416,-0.03052116763078956,0.2640428575100352,-0.08837197932281311,0.17410762745568809,-0.06902888049040345,-0.007765519066510795,0.00921720413771624,-0.023534281531804344,0.002777881146511332,0.08726923873395317,-0.022599095313518724,-0.026142829252734076,-0.06749156588932217,0.015578392112807829,0.06340265885900687,-0.12393955976747283,-0.14279729628452337,-0.026310309636303743,-0.02475057869033187,-0.0427035072400358,-0.21459491578383416,0.10135922977408912,-0.21649281206351773,-0.13339502700902772,0.12922906739130585,-0.13547907071287663,0.18255508399824397,0.0456214224545789,-0.05223492293967975,0.004420692121837544,0.013941200657809155,-0.0019801683196091387,-0.0038289145354204043,0.014045929532423005,-0.010674258102103281,0.0022099584544701947
gyro_z_mean,-0.04821665550621302,0.04614273295562001,-0.12564776221622984,0.2839623091491677,0.058387938300516196,0.17164626624118437,-0.038072635027818116,-0.13672820427757132,-0.1575056164036354,0.07925720857887567,-0.09146918994157474,-0.0812813062394766,0.010058442582511885,-0.014061356060575321,-0.0045821668947107945,-0.010409806610759027,0.04831322381026208,-0.0660022881233883,0.13121858147521498,-0.12520204619932132,0.022416405895838848,-3.250506761098837e-05,0.07791506256614732,-0.16218807134766766,-0.0809429443231038,0.2198218035941044,0.12981195819573577,0.08681799174771987,0.04530573078516567,-0.05281013127715105,-0.17413295670008,0.04722051977911545,-0.17587512618106638,0.12798588197563088,0.10598085733427084,0.09949871575996974,0.03292943149545628,0.07141201950280043,-0.18964096743286282,-0.14471681086428687,-0.29400646702393335,0.09664984152302267,0.02821077430856568,0.027133072448818615,0.0027187986706431605,-0.009938735143618226,-0.11588831418190747,-0.030941172381567565,0.05942112886923681,0.06652598949738378,-0.048184606427559264,0.012526627134083762,-0.1510059847018334,0.052736976120877,0.11878018910200681,-0.20696397373781605,0.06335093224805763,0.027594703930834814,0.08093746705272725,0.09256814872316091,-0.03154824544355145,-0.18294210823830087,0.03224920820362,0.08221397796646857,0.058076282582591274,-0.026909176552841377,-0.05713182675255315,-0.09496602922045176,-0.010195138011931983,0.05798383589720862,-0.17117622158578558,-0.031227519523575917,0.030757734983882783,0.05545473822440362,-0.2370543057715246,-0.26683817176346103,-0.05306759383203213,-0.006432806983198007,-0.005303631787551624,-0.1388380647958325,-0.058739676526302076,0.020672001587347166,-0.017708375592837056,-0.010474199656911126,-0.0357004447261437,0.012340859360428068,-0.02336960614221402,0.016048469634868327,-0.008570696315430587,0.014095633000465457,-0.026057652840537203,-0.027364065597755005,-0.00733131952327426,-0.003804761813611222,-0.00045695090598383073,-0.0006932607919760345,-0.004164335495645313,-0.00013343943376391645,-0.00402828297305887,0.001245683376044032,-0.0007697628767905861
gyro_z_std,0.010007942389116826,0.19710046593298647,-0.00722635077733305,-0.04407200098922643,-0.004245159003920394,0.12222799013011955,-0.02437161982808664,0.04099351505372498,0.03507802539240747,-0.06087346427697933,0.0527086783780614,0.028767403143657996,-0.044954962468322784,-0.020595400973664357,-0.007874254956569649,0.0474133886536206,-0.006152437285500733,0.034057718407572976,-0.008324866929373457,0.034142642646612466,-0.02121544230912859,0.01886758175637941,0.011012210675468728,0.010582786851144676,0.041155819897987216,-0.0439683945716799,-0.04112120021097362,-0.006362973863169327,0.006806624519388274,0.024824247208948123,0.021247079034468673,0.016415668088260775,-0.012167084571720383,0.008897165433803835,0.04667578116404048,-0.07663365226736629,-0.017749158242392413,-0.015095310731608216,0.011493380079453816,-0.03172362487354535,0.0070227965971070075,0.028580352395001445,0.07246979507771617,0.02445054682136431,0.08310743049309932,0.0511839870647029,0.06619112398272331,-0.012807506941413015,-0.043871401701717744,0.06103377092385212,0.02580011276459419,-0.008507796061715436,0.0984674748463239,-0.0025006051257227225,-0.10306783540887277,0.013860485869368395,-0.01577152499862281,-0.022108935271157718,0.038975234291027824,-0.03229981881239525,-0.021158192947817237,0.005788180964162427,-0.04769673839369555,-0.09465918392289262,0.0020158936986279935,-0.047290673722546576,0.0006517574605302799,0.02195145151433858,-0.11063067047954037,0.027626394347449963,0.06178011255487962,0.0938378615021526,0.012451331231673447,0.06962152100226611,-0.10873493196264741,-0.18503130799936512,-0.03987283660284316,-0.05090573496890695,-0.09742887350225785,-0.03774676019882797,-0.056202363665365074,-0.03735083497670148,0.019932694226742417,-0.03843279992225859,-0.061707302360988175,0.2205898677209751,-0.16988153465619332,-0.3254640920099887,-0.1693364289846762,0.0025829864946178152,0.055821165065110756,-0.04485642160872645,-0.00913789237906959,-0.14784808577731723,0.021066377851270128,0.30934012028964963,0.6304354747954194,-0.056703176666263656,0.06304856293124818,-0.009421661806759116,0.028958369354164005
gyro_z_median,-0.04988013485990663,0.16476122799452267,-0.03864102617741952,0.1282780141867685,0.0797555594616754,0.12498693950742451,-0.038976403148634126,-0.049612716499826334,-0.10465417435814539,0.03777111942239708,-0.026557690079432705,-0.04692309648145123,0.004720497666759294,-0.013387175877924179,0.04595772529018449,0.057628496717612526,0.0014572718948956398,0.015749772980408555,0.011182140948332805,-0.07913530426965973,-0.03331383425668989,0.018766638789222485,0.030025126622868055,-0.048087649424716536,-0.010759698186374532,0.1527726075415824,0.038855453366525676,0.07077228980012241,0.05062689714394386,-0.04384098537601504,-0.0882012170346452,0.04343892321383169,-0.08467774599217673,0.07498975181684575,0.19026214122849558,-0.049124927372963284,0.038256558863327315,0.017056766751756592,-0.08712644819678064,-0.08719726516356067,-0.1252448733975764,0.034463287032619076,0.09105368738694336,0.09138013360475392,0.14102507899475114,0.1480373166276855,0.022131864775707125,0.008174103935414099,-0.15437960780014334,0.20062095960782556,-0.08958894778625115,-0.03233701073873052,-0.04475704797627944,0.03451102799533518,-0.051753959109282516,-0.06166180408501505,0.03364597027047767,-0.08487901206715925,-0.009210312870286105,-0.015578146731245565,-0.13556475492210854,0.09343323462848052,0.004503326913125313,-0.1205856982585525,-0.16363041822532393,0.13381095158668707,0.0905022879035201,0.23096486836196067,0.06223419289957351,0.03840147160679949,0.36266656948178305,-0.0632018108505828,-0.14253234058687675,0.05097088503392978,0.40660508210966495,0.29558710917068404,0.06437423689533203,-0.04888004014364706,-0.018531754996282603,0.15643339493082248,0.1250691148263048,-0.00249456515080157,-0.021408177594344588,-0.01767011768484487,0.040585468694647076,-0.004582260064745977,-0.0023368214079983046,-0.016912794719944283,0.008379865919458156,0.0014174551141024755,0.003907684072347059,0.009297381093483152,0.006680980756879132,-0.006320844247887794,-0.0005159732148475316,-0.0027857336251260884,-0.002498148342878495,-0.0009753031094853508,0.0014059103543830748,-0.0014104271188882314,0.00035769307580786874
gyro_z_min,-0.0057768101467289045,-0.19391156869784257,-0.03862489780760317,0.026971086273755693,-0.012811086958121517,-0.10297485075555358,0.03956210680295804,-0.07447172083369896,-0.04138373284777875,0.013942178111301013,-0.06249359140759749,-0.02600526831681138,0.008564487205511732,0.008265745172528956,-0.02087736667558907,-0.0220653410190347,0.0009480540406098768,-0.010726478832745225,0.02457621220305658,-0.010511115125445593,0.025520245490758472,-0.00846294882231893,0.00167072515586153,-0.016550172471429068,-0.02767965107325012,-0.0027461462018185667,0.04659792995392702,-0.036527979765622436,0.003465466851089463,-0.010349667628723509,0.03472281261802792,-0.021229674718645567,0.02520146496176779,0.07005607572423464,-0.06999528093302913,0.09807256365001214,-0.0011940474343214158,-0.027372508916335234,0.008176898483623109,0.016003157089405966,-0.06146608347674424,-0.060564118639590346,-0.0156155166380516,-0.06225380988703873,-0.015425546193667334,-0.09002141197809835,-0.09106398422440978,0.05210910570155579,0.032534129521021075,-0.13161924694882163,0.0286382350762276,0.08805925846833872,-0.014977204552690498,0.021812030738062423,0.1297042025079453,0.01663004806811545,-0.07901370269130151,-0.019907750133130106,0.0003513692639802446,0.2655660002913005,-0.05993335257797073,0.08597741769869052,0.06374589531231994,-0.0362891085902331,-0.13056761738306352,-0.00902833788503403,-0.3703713625931331,0.23711685010511802,-0.038198979818141285,-0.08015896530706527,0.3082451282954046,0.5554254285670231,-0.18265398759657236,0.168070722589861,-0.03731675655170988,-0.09798820497261987,0.15055747104517148,0.04719065880548268,-0.0023454903919530035,0.009610578262403094,-0.06376762059733267,-0.016778623128487626,0.08383134673756516,0.011433958570611052,-0.045905444511290264,0.04650254658326515,-0.0006822873379330741,-0.013219955225904096,-0.01873010573633381,0.01463028487727841,-0.003510646754080235,0.017442671611905176,-0.007941752948650668,0.008011336664663866,-0.0026900687676417664,-0.0006532983494022954,-0.0008404536935578272,0.0010791595108613802,-0.0005068151781611814,0.0007241731370624602,-0.00012491116114222994
