"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.214791000E0,1.224577404E0,5.555270022E-1,-1.254327160E0
1.224773000E0,1.549567989E0,3.584846056E-1,-1.652794442E0
1.234755000E0,1.887136958E0,5.050883353E-2,-1.630164109E0
1.244737000E0,1.996024539E0,-4.015785849E-1,-1.722886770E0
1.254719000E0,2.007646318E0,-7.101396632E-1,-2.060523713E0
1.264701000E0,1.844984526E0,-1.141400469E0,-2.533717241E0
1.274683000E0,1.651351056E0,-1.909576671E0,-2.886283295E0
1.284665000E0,1.680505858E0,-2.563294212E0,-3.182666377E0
1.294647000E0,2.043964983E0,-2.837786488E0,-3.714207516E0
1.304629000E0,2.644439824E0,-2.595475532E0,-4.040853447E0
1.314611000E0,3.189563460E0,-2.335824659E0,-3.688184482E0
1.324593000E0,3.471260091E0,-2.383634418E0,-2.612642373E0
1.334575000E0,3.339933089E0,-2.674902356E0,-1.645139267E0
1.344557000E0,3.334901560E0,-3.077544549E0,-1.400218845E0
1.354538000E0,3.794916341E0,-3.514235079E0,-1.396564920E0
1.364520000E0,4.415352992E0,-3.850730646E0,-1.281872224E0
1.374502000E0,5.080472603E0,-3.914065347E0,-1.165008602E0
1.384484000E0,5.686418391E0,-3.638180848E0,-1.327352598E0
1.394466000E0,5.935039662E0,-2.997617789E0,-2.159015529E0
1.404448000E0,5.516251552E0,-2.703932612E0,-3.626479400E0
1.414430000E0,4.396512386E0,-3.114308333E0,-5.506172706E0
1.424412000E0,3.573807974E0,-3.824774855E0,-7.203113626E0
1.434394000E0,3.387433530E0,-4.329900028E0,-6.773898177E0
1.444376000E0,3.217903160E0,-4.350779850E0,-4.766268961E0
1.454358000E0,3.381670514E0,-4.126153799E0,-3.562778079E0
1.464340000E0,3.651435317E0,-3.172506255E0,-2.680784655E0
1.474322000E0,2.986977318E0,-1.660244379E0,-1.641177778E0
1.484304000E0,8.333866900E-1,-4.138074517E-2,-6.336364478E-1
1.494286042E0,-1.528598850E0,1.516912751E0,8.002148509E-1
1.504268042E0,-3.013187755E0,1.142421393E0,1.701350305E0
1.514250042E0,-3.771967481E0,-1.136190015E0,2.018436624E0
1.524232042E0,-4.346960742E0,-3.366543767E0,3.359914194E0
1.534214042E0,-6.101145025E0,-5.505319598E0,4.319623547E0
1.544196042E0,-8.473385559E0,-7.793266670E0,4.173734347E0
1.554178042E0,-1.044266523E1,-8.910953171E0,2.796366566E0
1.564160042E0,-9.667562996E0,-7.826982885E0,-7.621949391E-1
1.574142042E0,-6.690235630E0,-5.798507761E0,-4.771560692E0
1.584124042E0,-5.204999000E0,-4.154706337E0,-3.990720005E0
1.594106042E0,-4.914219305E0,-1.855947763E0,-4.133154085E-1
1.604088042E0,-4.095357099E0,-1.082769853E-1,2.213395658E0
1.614070042E0,-3.152101811E0,5.477981526E-1,3.426261381E0
1.624052042E0,-1.674906565E0,1.543750302E0,4.264652703E0
1.634034042E0,6.794701400E-1,2.040486474E0,2.845548667E0
1.644016042E0,1.978487131E0,2.012071345E0,2.677923904E0
1.653998042E0,3.382464566E0,1.502551990E0,3.887041562E0
1.663980042E0,3.559007210E0,9.177193272E-1,4.216990001E0
1.673962042E0,1.110400578E0,1.075714018E0,3.740579335E0
1.683944042E0,-1.099452763E0,1.777783939E0,3.933717839E0
1.693926042E0,-2.284305280E0,2.441244110E0,4.530535539E0
1.703908042E0,-2.062944460E0,3.241704544E0,4.776595729E0
1.713890042E0,-1.359822186E0,3.529303939E0,4.611998947E0
1.723872042E0,-8.701065465E-1,3.521286821E0,4.673179242E0
1.733854042E0,-7.134668020E-1,3.799403787E0,5.099779524E0
1.743836042E0,-6.787659891E-1,4.332904328E0,5.636301321E0
1.753818042E0,-1.186776617E0,5.019603673E0,6.455013839E0
1.763800042E0,-2.030267295E0,5.980216420E0,6.972870739E0
1.773782042E0,-2.522347915E0,7.193400816E0,6.949255005E0
1.783764042E0,-2.783830428E0,8.058854222E0,6.142850876E0
