"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.245430042E0,-4.308939514E0,-7.098688202E0,5.686674500E-1
2.255411042E0,-3.938160553E0,-7.774981842E0,-8.053253174E-2
2.265393042E0,-3.381917267E0,-8.076005859E0,-3.918850708E-1
2.275375042E0,-2.818039856E0,-8.150251465E0,-2.960842896E-1
2.285357042E0,-2.467319183E0,-8.228089600E0,-2.405497742E-1
2.295339042E0,-1.741777954E0,-8.443940735E0,-1.642085266E-1
2.305321042E0,-8.836125183E-1,-8.883277130E0,-1.698966980E-1
2.315303042E0,-3.188369751E-2,-9.408983917E0,-3.791615295E-1
2.325285042E0,7.209008789E-1,-9.614805908E0,-7.496411133E-1
2.335267042E0,1.279389496E0,-9.679770813E0,-1.174607391E0
2.345249042E0,1.562750244E0,-9.639354858E0,-1.762584686E0
2.355231042E0,1.768123169E0,-9.546547852E0,-2.361638947E0
2.365213042E0,1.822460175E0,-9.530680847E0,-2.523153076E0
2.375195042E0,1.542242889E0,-9.589957581E0,-2.152823181E0
2.385177042E0,1.085542603E0,-9.864786072E0,-1.507365417E0
2.395159042E0,6.569837952E-1,-1.039962387E1,-7.849676514E-1
2.405141042E0,2.885998535E-1,-1.099867813E1,-2.903961182E-1
2.415123042E0,-7.424560547E-2,-1.132754425E1,-2.918930054E-1
2.425105042E0,-4.646337891E-1,-1.152019363E1,-4.808001709E-1
2.435087042E0,-1.097667389E0,-1.183693497E1,-4.221221924E-1
2.445069042E0,-1.609153748E0,-1.214798813E1,-2.092648315E-1
2.455051042E0,-1.235231323E0,-1.249451752E1,-1.454974365E-1
2.465033042E0,-3.818559265E-1,-1.286589523E1,-6.945556641E-2
2.475015042E0,3.513194275E-1,-1.317410431E1,2.778222656E-1
2.484997542E0,1.231638794E0,-1.335118607E1,7.273374939E-1
2.494979542E0,2.137554932E0,-1.341959381E1,1.029109955E0
2.504961542E0,2.572550354E0,-1.312800018E1,7.328759766E-1
2.514943542E0,2.447859650E0,-1.274898834E1,-5.890251160E-1
2.524925542E0,1.690434723E0,-1.290406586E1,-2.602338409E0
2.534907542E0,3.436853027E-1,-1.361149475E1,-5.018913116E0
2.544889542E0,-3.734733582E-1,-1.428404617E1,-6.358327789E0
2.554871542E0,-9.334588623E-1,-1.480346603E1,-5.329666901E0
2.564853542E0,-9.852511597E-1,-1.418465286E1,-4.711302795E0
2.574835542E0,4.221221924E-2,-1.291364594E1,-3.449726257E0
2.584817542E0,9.234297180E-1,-1.138502472E1,-1.399888916E0
2.594799542E0,7.346722412E-1,-9.858648834E0,-4.490661621E-1
