"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.827107333E0,2.511776733E-1,-7.947572937E0,-2.573298798E0
2.837090333E0,5.718109131E-2,-7.222480774E0,-2.295925598E0
2.847072333E0,-4.911286926E-1,-6.950795746E0,-2.048340454E0
2.857055333E0,-7.310797119E-1,-6.832541656E0,-1.699865112E0
2.867038333E0,-8.693920898E-1,-6.787485352E0,-1.730401611E0
2.877020333E0,-6.650669861E-1,-6.723418579E0,-1.681603088E0
2.887003333E0,-2.136058044E-1,-6.696923676E0,-1.348395996E0
2.896985333E0,-6.286926270E-2,-6.677613831E0,-1.213227081E0
2.906968333E0,-1.260379028E-1,-6.557563477E0,-1.223705292E0
2.916951333E0,-1.110690308E-1,-6.402935028E0,-1.322050781E0
2.926933333E0,7.499404907E-2,-6.429280243E0,-1.522184601E0
2.936916333E0,5.239105225E-2,-6.540049896E0,-1.954934692E0
2.946898333E0,1.061293030E-1,-6.726112976E0,-2.640059967E0
2.956881333E0,4.860392761E-1,-6.973249054E0,-3.518882446E0
2.966864333E0,1.063688049E0,-7.310497742E0,-4.468358002E0
2.976846333E0,1.571132813E0,-7.766748962E0,-5.272635498E0
2.986829333E0,1.998194733E0,-8.251291351E0,-5.746400299E0
2.996811333E0,2.456840973E0,-8.863967285E0,-5.884562988E0
3.006794333E0,2.756218414E0,-9.638307037E0,-5.900879059E0
3.016776333E0,2.873873749E0,-1.041040146E1,-5.870791626E0
3.026759333E0,2.725232849E0,-1.109298203E1,-5.951024780E0
3.036742333E0,2.477647705E0,-1.151570297E1,-5.882467346E0
3.046724333E0,2.269281006E0,-1.144235550E1,-5.672005005E0
3.056707333E0,2.093097382E0,-1.080198715E1,-5.345833282E0
3.066689333E0,2.038311310E0,-9.802066498E0,-5.066663818E0
3.076672333E0,1.919608154E0,-8.663683777E0,-4.917424164E0
3.086655333E0,1.711391144E0,-7.542066193E0,-4.915029144E0
3.096637333E0,1.519939270E0,-6.714137878E0,-4.988526306E0
3.106620333E0,1.563049622E0,-6.478078766E0,-4.982239380E0
3.116602333E0,1.879641266E0,-7.008725281E0,-4.894821167E0
3.126585333E0,2.200424194E0,-8.068072357E0,-4.404440918E0
3.136568333E0,2.156864777E0,-9.394913177E0,-3.363954620E0
3.146550333E0,1.631756744E0,-1.077639038E1,-2.001787262E0
3.156533333E0,9.265731812E-1,-1.239302856E1,-9.604028320E-1
3.166515333E0,1.839674377E-1,-1.495824417E1,1.122665405E-1
3.176498333E0,-6.929090881E-1,-1.761132706E1,4.770579529E-1
3.186481333E0,-1.776655426E0,-1.932810699E1,-8.686436462E-1
3.196463333E0,-1.729353790E0,-1.826232330E1,-3.773952026E0
3.206446333E0,-1.181642761E0,-1.467443436E1,-5.128036194E0
3.216428333E0,-1.537303162E0,-1.108819199E1,-3.442092133E0
3.226411333E0,-2.087708588E0,-8.331374817E0,-1.535506897E0
3.236394333E0,-1.911674652E0,-5.888005829E0,-6.700067139E-1
3.246376333E0,-1.488504639E0,-4.326602783E0,2.179467773E-1
3.256359333E0,-1.071621552E0,-3.793411560E0,1.429078217E0
3.266341333E0,-6.110293579E-1,-4.051025848E0,2.245779877E0
3.276324333E0,-1.181044006E-1,-4.636608124E0,2.434687042E0
3.286306333E0,4.400848389E-1,-5.665718079E0,2.483635254E0
3.296289333E0,9.494755554E-1,-7.162156219E0,2.534828796E0
3.306272333E0,1.298250275E0,-8.867410126E0,2.268532562E0
3.316254333E0,1.588796082E0,-1.041144928E1,1.757046204E0
3.326237333E0,1.502725067E0,-1.181822388E1,6.321354675E-1
3.336219333E0,6.876699829E-1,-1.274030640E1,-3.665876770E-1
3.346202333E0,-5.935157776E-1,-1.307381287E1,-8.864566040E-1
3.356185333E0,-1.747166748E0,-1.309237427E1,-9.428892517E-1
3.366167333E0,-2.019600220E0,-1.246637604E1,-9.651928711E-1
3.376150333E0,-1.721569977E0,-1.098161362E1,-2.290836182E0
3.386132333E0,-1.098415833E0,-9.566456451E0,-4.071383514E0
3.396115333E0,-1.052311707E-1,-8.553662567E0,-5.092709656E0
3.406098333E0,8.976832581E-1,-7.862998810E0,-4.501738586E0
3.416080500E0,1.457369385E0,-7.665260010E0,-2.973267059E0
3.426063500E0,1.916015625E0,-7.709418182E0,-1.667232971E0
3.436045500E0,1.898202667E0,-7.794591064E0,-8.330177307E-1
3.446028500E0,1.438358917E0,-8.090375977E0,-1.781295776E-1
3.456011500E0,7.340734863E-1,-8.509803772E0,7.318281555E-1
3.465993500E0,2.954855347E-1,-8.925489349E0,1.646126862E0
3.475976500E0,7.050338745E-2,-9.087901611E0,1.944007416E0
3.485958500E0,1.312770081E-1,-8.978030090E0,1.494641876E0
3.495941500E0,1.631607056E-1,-8.691675568E0,7.943980408E-1
3.505923500E0,1.305285645E-1,-8.389454041E0,-3.507206726E-1
3.515906500E0,7.963439941E-2,-8.303383026E0,-2.115550690E0
3.525889500E0,7.634124756E-3,-8.523874512E0,-3.950135651E0
3.535871500E0,1.038839722E-1,-8.889713745E0,-5.203928375E0
3.545854500E0,4.818479919E-1,-9.236692200E0,-5.390739899E0
3.555836500E0,1.025068359E0,-9.392218781E0,-4.293521576E0
3.565819500E0,1.396146698E0,-9.495953064E0,-2.495011597E0
3.575802500E0,1.631457367E0,-9.651479645E0,-9.979747009E-1
3.585784500E0,1.455423431E0,-9.836943970E0,-5.748046875E-1
3.595767500E0,1.021475830E0,-9.973609772E0,-6.899153137E-1
3.605749500E0,6.405180359E-1,-1.009545639E1,-1.070274353E0
3.615732500E0,4.788542175E-1,-1.006297394E1,-1.472487946E0
3.625714500E0,6.580316162E-1,-9.851014709E0,-1.738335114E0
3.635697500E0,1.177002411E0,-9.567653961E0,-1.786684570E0
3.645680500E0,1.772015076E0,-9.470955048E0,-1.758393402E0
