"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.658213750E0,3.282646163E0,-2.456731630E0,-4.131304026E0
2.668195750E0,3.713178990E0,-1.782510828E0,-3.870196027E0
2.678177750E0,3.397719952E0,-1.596218537E0,-2.836641603E0
2.688159750E0,2.632800941E0,-1.755969731E0,-1.481918335E0
2.698141750E0,1.965947631E0,-1.706176597E0,-4.498116821E-1
2.708124000E0,1.437289461E0,-1.729613991E0,4.341674566E-2
2.718106000E0,1.095880041E0,-1.963980920E0,-1.736395007E-1
2.728088000E0,6.441621669E-1,-2.225454370E0,-5.682204303E-1
2.738070000E0,2.490068945E-1,-2.980156249E0,-1.401367092E0
2.748053000E0,-4.284693450E-2,-3.640867644E0,-2.336016009E0
2.758035000E0,-1.842999981E-1,-3.891457672E0,-2.921693448E0
2.768017000E0,3.685020554E-1,-3.864931194E0,-3.114322366E0
2.777999000E0,1.275388246E0,-3.695531509E0,-2.733593198E0
2.787981000E0,1.910802394E0,-3.294845794E0,-1.961367799E0
2.797963000E0,1.881044013E0,-2.976598803E0,-1.398209596E0
2.807945000E0,1.474976959E0,-2.714817789E0,-1.312596272E0
2.817927000E0,1.031079151E0,-2.231612073E0,-1.277254677E0
2.827909000E0,5.181285033E-1,-1.414557241E0,-6.262268561E-1
2.837891000E0,-2.133945738E-1,-6.068532765E-1,3.703883672E-1
2.847873000E0,-1.139952845E0,-1.660246718E-1,9.830058289E-1
2.857855000E0,-2.155642124E0,-2.433424044E-1,1.066561371E0
2.867837000E0,-3.208731510E0,-9.043736422E-1,6.331424312E-1
2.877819000E0,-4.505596579E0,-2.067955524E0,1.409214786E-1
2.887802000E0,-5.757119415E0,-3.358265864E0,5.621374988E-1
2.897784000E0,-6.250955368E0,-4.138416579E0,1.839230281E0
2.907766000E0,-5.573136774E0,-4.085518574E0,3.038169984E0
2.917748000E0,-3.836616052E0,-3.087366702E0,3.586099991E0
2.927730000E0,-1.976274106E0,-1.796762246E0,3.664086353E0
2.937712000E0,-4.196822955E-1,-5.451996499E-1,3.798379354E0
2.947694000E0,5.368388624E-1,9.046227336E-2,4.026189508E0
