"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.263508750E0,-1.027313690E0,-8.812474365E0,-9.536668396E-1
2.273490750E0,-1.043779449E0,-8.690927124E0,-3.710783386E-1
2.283472750E0,-8.976832581E-1,-8.693172455E0,4.751119995E-1
2.293454750E0,-6.500981140E-1,-8.788224792E0,1.286424866E0
2.303437750E0,-3.363505554E-1,-8.840765533E0,1.804497528E0
2.313419750E0,-6.885681152E-2,-8.974736938E0,1.980830841E0
2.323401750E0,5.523513794E-2,-9.077423401E0,1.891466675E0
2.333384750E0,1.398092651E-1,-9.188492432E0,1.706900482E0
2.343366750E0,3.110531616E-1,-9.261241150E0,1.527723083E0
2.353348750E0,3.603007507E-1,-9.336983643E0,1.364712067E0
2.363331750E0,2.808160400E-1,-9.505533142E0,1.237027588E0
2.373313750E0,1.978884888E-1,-9.684261475E0,1.229692841E0
2.383295750E0,1.462458801E-1,-9.834848328E0,1.205443268E0
2.393278750E0,1.131646729E-1,-9.914632416E0,1.059347076E0
2.403260750E0,5.194198608E-2,-9.842033386E0,8.134085083E-1
2.413242750E0,4.206253052E-2,-9.816586304E0,5.508544922E-1
2.423225750E0,8.951385498E-2,-9.887688446E0,3.490740967E-1
2.433207750E0,2.149530029E-1,-9.869127045E0,1.838177490E-1
2.443189750E0,4.159849548E-1,-9.822723541E0,2.409988403E-2
2.453171750E0,5.110372925E-1,-9.762848053E0,-5.763015747E-2
2.463154750E0,6.774911499E-1,-9.788744202E0,-1.555265808E-1
2.473136750E0,6.935078430E-1,-1.003064117E1,-2.151026917E-1
2.483118750E0,5.153782654E-1,-1.040606049E1,-1.266366577E-1
2.493101750E0,3.791615295E-1,-1.071232361E1,1.303788757E-1
2.503083750E0,4.469705200E-1,-1.077219910E1,4.932243347E-1
2.513065750E0,5.041516113E-1,-1.084464844E1,5.733078003E-1
2.523048750E0,4.703219604E-1,-1.097023727E1,2.932402039E-1
2.533030750E0,3.800596619E-1,-1.120749390E1,-1.086740112E-1
2.543012750E0,3.382965088E-1,-1.153007309E1,-5.601351929E-1
2.552995750E0,3.998185730E-1,-1.171224426E1,-8.855584717E-1
2.562977750E0,3.844006348E-1,-1.184771255E1,-1.144220581E0
2.572959750E0,4.587959290E-1,-1.205143890E1,-1.403331757E0
2.582941750E0,6.107299805E-1,-1.215741852E1,-1.633253632E0
2.592924750E0,8.105644226E-1,-1.213421677E1,-1.855691071E0
2.602906750E0,1.121168518E0,-1.188693100E1,-1.979932709E0
2.612888750E0,1.698817291E0,-1.158426041E1,-2.158810730E0
2.622871750E0,2.438728638E0,-1.169637726E1,-2.301763458E0
2.632853750E0,3.374432831E0,-1.237686218E1,-2.052531738E0
2.642835750E0,4.000580750E0,-1.302516403E1,-9.160949707E-1
2.652818750E0,4.237537994E0,-1.316632050E1,-3.209326172E-1
2.662800750E0,3.792214050E0,-1.306557999E1,-9.475296021E-1
2.672782750E0,1.749711456E0,-1.314970505E1,-1.741628265E0
2.682764750E0,-1.178499298E0,-1.300884796E1,-1.881587219E0
2.692747750E0,-3.503165131E0,-1.278775772E1,-7.940986633E-1
2.702729750E0,-5.686824188E0,-1.259585678E1,1.694925385E0
2.712711750E0,-8.143365784E0,-1.288879761E1,4.527485046E0
2.722694750E0,-9.411229248E0,-1.276036469E1,6.045927429E0
2.732676750E0,-9.319170685E0,-1.199171310E1,5.549260254E0
2.742658750E0,-8.563841400E0,-1.142603943E1,3.786825256E0
2.752641750E0,-7.079228668E0,-1.064107178E1,1.373843079E0
2.762623750E0,-4.896318054E0,-9.783505096E0,-8.255332947E-1
2.772605750E0,-2.599644012E0,-9.745484161E0,-2.348915405E0
2.782588750E0,-1.078656921E0,-9.929152222E0,-2.708916779E0
2.792570750E0,8.262817383E-2,-9.869276733E0,-2.881358185E0
2.802552750E0,1.007105713E0,-9.767488403E0,-2.501747589E0
2.812535750E0,1.847458191E0,-9.846224670E0,-1.559906158E0
2.822517750E0,1.879192200E0,-9.995314636E0,-6.131250000E-1
2.832499750E0,1.486708374E0,-9.807604980E0,4.080514526E-1
2.842481750E0,1.010847931E0,-9.336983643E0,6.400689697E-1
2.852464750E0,9.355545044E-1,-9.029822388E0,-2.383044434E-1
2.862446750E0,9.421408081E-1,-8.952283630E0,-4.510121155E-1
2.872428750E0,9.220825195E-1,-8.658744049E0,-3.917353821E-1
2.882411750E0,5.917195129E-1,-8.314160614E0,-5.466632080E-1
2.892393750E0,1.853146362E-1,-7.843838654E0,-3.348536682E-1
2.902375750E0,-1.348695374E-1,-7.221882019E0,-2.589614868E-2
2.912358750E0,-6.701564026E-1,-6.535409546E0,2.627037048E-1
2.922340750E0,-1.316512299E0,-6.113886108E0,4.263134766E-1
2.932322750E0,-1.620530090E0,-5.977968750E0,3.079096985E-1
2.942304750E0,-1.927691345E0,-5.845045166E0,9.879455566E-3
2.952287750E0,-2.247725830E0,-5.711073761E0,-6.520440674E-1
2.962269750E0,-2.497556305E0,-5.614374847E0,-1.398242340E0
2.972251750E0,-2.422262878E0,-5.635780334E0,-1.919608154E0
2.982234750E0,-1.866917725E0,-5.645210724E0,-2.138003998E0
2.992216750E0,-1.103355560E0,-5.763165436E0,-2.272274780E0
3.002198750E0,-2.710862732E-1,-5.984854431E0,-2.517614594E0
3.012180500E0,2.264790344E-1,-6.398893433E0,-2.989583130E0
3.022162500E0,4.224215698E-1,-6.873256989E0,-3.596720581E0
3.032144500E0,4.239184570E-1,-7.358248444E0,-4.032165070E0
3.042126500E0,1.847158813E-1,-7.741002502E0,-4.280947723E0
3.052109500E0,-4.879852295E-2,-8.105494537E0,-4.563709717E0
3.062091500E0,-1.158590698E-1,-8.358318787E0,-4.877457275E0
3.072073500E0,-1.577719116E-1,-8.592282257E0,-5.146747284E0
3.082056500E0,-1.145118713E-1,-8.807534637E0,-5.338348846E0
3.092038500E0,7.484436035E-2,-9.032367096E0,-5.465284882E0
3.102020500E0,4.716691589E-1,-9.365574188E0,-5.685926056E0
3.112003500E0,9.421408081E-1,-9.787247314E0,-5.981112213E0
3.121985500E0,1.512155457E0,-1.018571869E1,-6.410868530E0
3.131967500E0,2.049388275E0,-1.065678909E1,-6.809040527E0
3.141949500E0,2.592608643E0,-1.115540222E1,-6.886130219E0
3.151932500E0,2.868634644E0,-1.166449356E1,-6.849755859E0
3.161914500E0,3.029849396E0,-1.186896835E1,-6.486012268E0
3.171896500E0,2.944077759E0,-1.142858414E1,-5.865103455E0
3.181879500E0,2.521356812E0,-1.041129959E1,-5.366340637E0
3.191861500E0,1.979034576E0,-9.057963867E0,-4.630171509E0
3.201843500E0,1.337019653E0,-7.608378296E0,-3.444636841E0
3.211826500E0,3.155438232E-1,-6.570586395E0,-2.196232910E0
3.221808500E0,-1.131796417E0,-6.222560120E0,-6.253994751E-1
3.231790500E0,-2.747536469E0,-6.331982574E0,1.327140198E0
3.241772500E0,-4.318818970E0,-7.040309601E0,2.988235931E0
3.251755500E0,-6.027515717E0,-9.106013947E0,3.321143646E0
3.261737500E0,-7.969876556E0,-1.272039780E1,2.718197479E0
3.271719500E0,-9.878407745E0,-1.717693039E1,2.110760651E0
3.281702500E0,-1.109852051E1,-2.128334106E1,1.796264648E-1
3.291684500E0,-9.195078735E0,-2.321297836E1,-6.329138489E0
3.301666500E0,-3.898942108E0,-2.194227081E1,-1.412612457E1
3.311648500E0,7.679031372E-1,-1.680390610E1,-1.146825165E1
3.321631500E0,2.856360168E0,-1.197988770E1,-5.933361511E0
3.331613500E0,3.355572052E0,-8.784332886E0,-3.019221497E0
3.341595500E0,2.661615143E0,-6.126909027E0,1.617386627E0
3.351578500E0,1.698667603E0,-3.688030701E0,7.566914520E0
3.361560500E0,-1.082249451E-1,-1.646875305E0,1.075393707E1
3.371542500E0,-2.875520325E0,-6.896159363E-1,8.988208923E0
3.381525500E0,-5.116510162E0,-9.358538818E-1,5.950126648E0
3.391507500E0,-6.743776245E0,-2.901117096E0,3.410208435E0
3.401489500E0,-6.470294952E0,-5.525160370E0,1.105002136E0
3.411471500E0,-5.286107483E0,-7.958350525E0,1.383123779E-1
3.421454500E0,-3.319796448E0,-1.046593597E1,3.546125793E-1
3.431436500E0,3.559597778E-1,-1.296379166E1,6.158193970E-1
3.441418500E0,5.051096191E0,-1.488310043E1,8.550219727E-1
3.451401500E0,8.702902222E0,-1.573063797E1,1.625020752E0
3.461383500E0,9.996362457E0,-1.520837402E1,2.058968353E0
3.471365500E0,7.977810059E0,-1.337334000E1,1.186283112E0
3.481348500E0,5.034480743E0,-1.110211304E1,6.740483093E-1
3.491330500E0,1.448687439E0,-9.768386536E0,-1.178050232E-1
3.501312500E0,-1.556912384E0,-9.015152893E0,-1.529070282E0
3.511294500E0,-2.773582306E0,-8.513246613E0,-2.761307831E0
3.521277500E0,-3.699856110E0,-8.270900574E0,-2.750979309E0
3.531259500E0,-3.879482574E0,-8.444539490E0,-1.221010895E0
3.541241500E0,-2.702031097E0,-8.588689728E0,4.481680298E-1
3.551224500E0,-2.339784393E0,-8.483608246E0,8.681945801E-1
3.561206500E0,-1.962119751E0,-8.716074829E0,3.939807129E-1
3.571188500E0,-1.470991058E0,-9.031768341E0,-4.766088867E-1
3.581170500E0,-1.315614166E0,-9.088650055E0,-7.351213074E-1
3.591153500E0,-1.168470154E0,-9.133706360E0,-3.320095825E-1
3.601135500E0,-1.036444702E0,-9.154812469E0,3.806584167E-1
3.611117500E0,-8.119116211E-1,-9.112899628E0,1.008602600E0
3.621100500E0,-5.667214966E-1,-9.052425385E0,1.442849579E0
3.631082500E0,-5.517526245E-1,-8.990304565E0,1.529968414E0
3.641064500E0,-5.628295898E-1,-8.994795227E0,1.435814209E0
3.651047500E0,-4.653822327E-1,-9.097631378E0,1.335223389E0
3.661029500E0,-3.501219177E-1,-9.257049866E0,1.226549377E0
3.671011500E0,-2.228865051E-1,-9.432934113E0,1.043929138E0
3.680993500E0,-5.957611084E-2,-9.609117737E0,9.065148926E-1
3.690976500E0,5.104385376E-2,-9.751172333E0,7.827223206E-1
3.700958500E0,2.200424194E-1,-9.717642059E0,7.683522034E-1
3.710940500E0,3.261717224E-1,-9.695039063E0,6.436614990E-1
3.720923500E0,3.189866638E-1,-9.688901825E0,4.143383789E-1
3.730905500E0,2.124082947E-1,-9.799970856E0,2.588117981E-1
3.740887500E0,4.041595459E-3,-9.916728058E0,7.708969116E-2
3.750869500E0,-1.245410156E-1,-9.930798798E0,-8.397537231E-2
3.760852500E0,-2.374063110E-1,-9.918374634E0,-2.508782959E-1
3.770834500E0,-1.770817566E-1,-9.991422729E0,-4.920268250E-1
3.780816500E0,-8.038284302E-2,-1.017943176E1,-7.702981567E-1
3.790799500E0,-1.330732727E-1,-1.053120026E1,-8.366102600E-1
