"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
9.858034167E-1,2.918331299E0,-1.367586090E1,1.197509766E-1,9.920854167E-1,1.361412525E0,5.310598612E-1,1.117076278E0
9.958554167E-1,3.970343628E0,-1.366702927E1,5.456153870E-1,1.002137417E0,1.402851343E0,1.874249727E-1,8.515498042E-1
1.005907417E0,4.635560303E0,-1.352751938E1,3.832031250E-1,1.012189417E0,1.436877966E0,3.331044018E-1,5.448337793E-1
1.015959417E0,5.060227203E0,-1.289283920E1,-2.152523804E-1,1.022241417E0,1.479662776E0,1.015971899E0,2.985726297E-1
1.026011417E0,4.598437500E0,-1.136960678E1,-3.805087280E-1,1.032293417E0,1.602576971E0,1.758111477E0,1.706852466E-1
1.036063417E0,2.920876007E0,-9.448352051E0,-5.688171387E-3,1.042345417E0,1.663499594E0,2.117308617E0,1.190991327E-1
1.046115417E0,1.515448608E0,-8.215366058E0,-1.142124939E-1,1.052397417E0,1.664513946E0,1.949264407E0,1.296500564E-1
1.056167417E0,4.541555786E-1,-7.301666107E0,-2.130070496E-1,1.062449417E0,1.615077376E0,1.646924376E0,1.997170597E-1
1.066219417E0,-5.182223511E-1,-6.787485352E0,-2.240840149E-1,1.072501500E0,1.479455471E0,1.388036370E0,2.784432769E-1
1.076271500E0,-8.975335693E-1,-6.673871613E0,-5.089416504E-1,1.082554500E0,1.297322392E0,1.219538212E0,2.942882776E-1
1.086324500E0,-5.539979553E-1,-7.235054626E0,-4.331991577E-1,1.092606500E0,1.130283833E0,1.143622756E0,3.173877597E-1
1.096376500E0,-2.526745605E-1,-7.881260834E0,2.110610962E-1,1.102658500E0,1.035088539E0,1.121992946E0,3.711538911E-1
1.106428500E0,-3.068618774E-2,-8.443791046E0,8.848100281E-1,1.112710500E0,1.016877055E0,1.172783256E0,4.383624792E-1
1.116480500E0,1.200503540E-1,-8.948242035E0,1.172212372E0,1.122762500E0,1.037174463E0,1.208431244E0,5.421298146E-1
1.126532500E0,7.529342651E-2,-9.160650330E0,8.402027893E-1,1.132814500E0,1.022422433E0,1.223282933E0,6.486359835E-1
1.136584500E0,-2.571652222E-1,-9.244326324E0,-2.547702026E-1,1.142866500E0,1.138861299E0,1.101516843E0,6.877288818E-1
1.146636500E0,-2.110610962E-1,-9.497749329E0,-2.465373230E-1,1.152918500E0,1.242859006E0,7.891340852E-1,6.946637630E-1
1.156688500E0,-1.339714050E-1,-9.641300812E0,-1.856140137E-1,1.162970500E0,1.260986209E0,4.414440393E-1,6.910136938E-1
1.166740500E0,-2.146536255E-1,-9.603579254E0,-2.962339783E-1,1.173022500E0,1.156568766E0,2.951613963E-1,7.230477929E-1
1.176792500E0,-3.375480652E-1,-9.430539093E0,-3.653901672E-1,1.183074500E0,1.053315759E0,3.651403487E-1,7.583791018E-1
1.186844500E0,-1.836680603E-1,-9.205407257E0,-1.936972046E-1,1.193126500E0,1.025932550E0,4.792647958E-1,7.659600377E-1
1.196896500E0,4.924758911E-1,-9.153315582E0,3.010240173E-1,1.203178500E0,1.059476852E0,6.074681878E-1,7.272763848E-1
1.206948500E0,1.270108795E0,-9.490863647E0,7.150630188E-1,1.213230500E0,1.134526014E0,7.346474528E-1,6.887457371E-1
1.217000500E0,1.871109009E0,-9.986782379E0,1.003213806E0,1.223282500E0,1.198612571E0,8.620476723E-1,5.995749831E-1
