"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.967545000E0,-1.624313593E-1,-8.879198432E-1,-6.901396513E-1
1.977527000E0,-3.057053313E-2,-9.119250178E-1,-6.419563890E-1
1.987509000E0,8.935159445E-2,-9.827693701E-1,-5.675978065E-1
1.997492000E0,2.085477561E-1,-1.028833866E0,-4.595701694E-1
2.007474000E0,3.173752725E-1,-1.003643632E0,-3.211973608E-1
2.017456000E0,4.058337510E-1,-9.071615934E-1,-1.733357310E-1
2.027438000E0,4.362205267E-1,-7.536555529E-1,-4.138206318E-2
2.037421000E0,3.964422047E-1,-4.433206022E-1,8.310767263E-2
2.047403000E0,3.435572684E-1,-1.186342090E-1,2.009056807E-1
2.057385000E0,3.075356185E-1,9.516596049E-2,2.996133566E-1
2.067368000E0,3.000032306E-1,1.687476784E-1,3.662847877E-1
2.077350000E0,2.990069389E-1,1.300332993E-1,3.913326263E-1
2.087332000E0,2.994317114E-1,3.650122322E-3,3.884130418E-1
2.097314000E0,2.937439978E-1,-1.489932090E-1,3.733020127E-1
2.107297000E0,2.817751467E-1,-2.718913257E-1,3.336060047E-1
2.117279000E0,2.468392551E-1,-3.958481848E-1,2.874939144E-1
2.127261000E0,1.852333099E-1,-4.706970453E-1,2.381811887E-1
2.137243000E0,1.135684401E-1,-4.933970273E-1,1.759846658E-1
2.147226000E0,5.901938677E-2,-4.379375577E-1,8.839341253E-2
2.157208000E0,1.584768295E-2,-3.516495526E-1,-6.294479594E-3
2.167190000E0,-1.265340857E-2,-2.425168753E-1,-8.356328309E-2
2.177173000E0,-1.526943035E-2,-1.246762425E-1,-1.279637814E-1
2.187155000E0,8.971933275E-3,-4.455990717E-2,-1.371110678E-1
2.197137000E0,5.702387914E-2,-6.367780268E-3,-1.106922552E-1
2.207119000E0,1.274909526E-1,2.781976946E-2,-5.445231497E-2
2.217102000E0,2.356203496E-1,4.631622136E-2,2.194339037E-2
2.227084000E0,4.002724588E-1,3.043186106E-2,1.148226187E-1
2.237066000E0,6.387259960E-1,2.283306420E-2,2.089099735E-1
2.247048000E0,9.039718509E-1,7.485717535E-2,2.891096175E-1
2.257031000E0,1.135146022E0,1.865783781E-1,3.665199876E-1
2.267013000E0,1.316182256E0,2.749917507E-1,4.495579302E-1
2.276994750E0,1.462066531E0,3.103518784E-1,5.439688563E-1
2.286977750E0,1.554243445E0,1.862590164E-1,6.203553677E-1
2.296959750E0,1.524061561E0,1.483454555E-2,6.025772095E-1
2.306941750E0,1.267012000E0,-6.301911175E-2,4.587728679E-1
2.316923750E0,7.766146660E-1,3.902663244E-3,2.296336740E-1
2.326906750E0,2.131420076E-1,1.672215164E-1,-1.744210161E-2
2.336888750E0,-2.458426207E-1,2.754201591E-1,-5.907556415E-2
2.346870750E0,-5.766584873E-1,4.253215790E-1,6.601727009E-2
2.356852750E0,-8.142020702E-1,5.879032612E-1,2.519967258E-1
2.366835750E0,-9.267880917E-1,6.406186223E-1,4.348872900E-1
2.376817750E0,-9.229997396E-1,5.215601325E-1,5.818841457E-1
2.386799750E0,-8.228851557E-1,2.531864345E-1,6.806959510E-1
2.396782750E0,-6.141511202E-1,-9.066548198E-2,7.030198574E-1
2.406764750E0,-3.002767563E-1,-4.232720733E-1,6.352788806E-1
2.416746750E0,8.410765976E-2,-7.302917242E-1,5.181961656E-1
2.426728750E0,4.755031765E-1,-9.434634447E-1,3.769803345E-1
2.436711750E0,7.782475948E-1,-9.822388291E-1,2.896656692E-1
2.446693750E0,9.726850986E-1,-7.601174712E-1,2.901533246E-1
2.456675750E0,1.090183258E0,-3.368538618E-1,3.130991161E-1
2.466657750E0,1.157743454E0,1.468243301E-1,2.957965732E-1
2.476640750E0,1.213742018E0,6.189915538E-1,2.038834095E-1
2.486622750E0,1.276596665E0,9.970975518E-1,1.415784657E-1
2.496604750E0,1.332804203E0,1.200400352E0,1.647035182E-1
2.506586750E0,1.263756871E0,1.095250964E0,2.074842602E-1
2.516569750E0,9.744510055E-1,7.944607139E-1,2.409263700E-1
2.526551750E0,4.997123182E-1,5.543313026E-1,2.665195763E-1
2.536533750E0,1.124305278E-2,4.634051323E-1,3.242198825E-1
2.546516750E0,-3.179305196E-1,4.682463706E-1,3.651531339E-1
2.556498750E0,-4.757912457E-1,5.218307376E-1,3.590776622E-1
2.566480750E0,-4.679059982E-1,4.764168859E-1,3.321543038E-1
2.576462750E0,-3.357500732E-1,3.583083451E-1,2.994312346E-1
2.586445750E0,-1.196887717E-1,2.839270234E-1,2.950003147E-1
2.596427750E0,1.657245904E-1,2.466877699E-1,3.075664341E-1
2.606409750E0,4.869154692E-1,2.842269838E-1,3.038608730E-1
2.616391750E0,7.965015173E-1,3.146485388E-1,2.931770682E-1
2.626374750E0,1.016520023E0,3.056022525E-1,3.053381443E-1
2.636356750E0,1.099559784E0,2.221659571E-1,3.606613278E-1
2.646338750E0,1.013581753E0,6.577666104E-2,4.277221560E-1
2.656320750E0,7.869446874E-1,-8.986832201E-2,4.880933464E-1
2.666303750E0,4.788667262E-1,-1.396361887E-1,5.289674997E-1
2.676285750E0,1.888575256E-1,-1.017519385E-1,5.252689123E-1
2.686267750E0,1.824547723E-2,-5.129549280E-2,4.633206725E-1
2.696250750E0,-1.885901392E-2,4.185096174E-2,3.864858150E-1
2.706232750E0,1.464930363E-2,1.282405853E-1,2.953191996E-1
2.716214750E0,8.049915731E-2,2.301978469E-1,2.125769258E-1
2.726196750E0,1.391298473E-1,3.746935725E-1,1.555460393E-1
2.736179750E0,1.525180936E-1,5.083251595E-1,1.510516852E-1
2.746161750E0,1.340837330E-1,5.823521614E-1,1.821318865E-1
2.756143750E0,1.209532917E-1,6.044265628E-1,2.254868150E-1
2.766125750E0,1.112850681E-1,5.951782465E-1,2.426000834E-1
2.776108750E0,9.121069312E-2,5.548252463E-1,2.415081859E-1
2.786090750E0,7.804983854E-2,5.067953467E-1,2.245062292E-1
2.796072750E0,8.719726652E-2,4.304549694E-1,1.898364127E-1
2.806054750E0,1.038989574E-1,3.524306715E-1,1.427294612E-1
2.816037750E0,9.289716929E-2,2.993741333E-1,1.057267040E-1
2.826019750E0,4.798084870E-2,1.453045160E-1,5.682380125E-2
2.836001750E0,1.926824637E-2,6.758095324E-2,1.203129627E-2
2.845984750E0,-2.640846418E-3,2.650664002E-2,-3.399126232E-2
2.855966750E0,1.204062719E-2,-4.552441090E-2,-9.575822204E-2
2.865948750E0,1.985382661E-2,-7.938133180E-2,-1.857524514E-1
2.875930750E0,-1.970103942E-2,-7.302463800E-2,-2.874822617E-1
2.885913750E0,-1.222544536E-1,-8.408536017E-2,-3.905683458E-1
2.895895750E0,-2.778962255E-1,-1.010251939E-1,-4.908574224E-1
2.905877750E0,-4.603911042E-1,-1.314414442E-1,-5.812929869E-1
2.915859750E0,-6.175149679E-1,-1.887132525E-1,-6.668055058E-1
2.925842750E0,-7.213816047E-1,-2.753877342E-1,-7.395786643E-1
2.935824750E0,-7.753375173E-1,-3.728812635E-1,-7.953266501E-1
2.945806750E0,-8.175681233E-1,-4.464744031E-1,-8.406165838E-1
2.955788750E0,-8.655713797E-1,-5.272626877E-1,-8.592278361E-1
2.965771750E0,-8.866059780E-1,-6.067358851E-1,-8.497577310E-1
2.975753750E0,-8.761570454E-1,-6.306505799E-1,-8.189111352E-1
2.985735750E0,-8.592936993E-1,-5.736193657E-1,-7.818353176E-1
2.995717750E0,-8.589898348E-1,-4.286515117E-1,-7.416902781E-1
3.005700750E0,-8.654590249E-1,-1.948682517E-1,-6.840890646E-1
3.015682750E0,-8.804811239E-1,9.911516309E-2,-5.960555673E-1
3.025664750E0,-8.970400095E-1,3.726917505E-1,-4.663716853E-1
3.035647750E0,-9.308177233E-1,5.021789074E-1,-3.468879163E-1
3.045629750E0,-1.001003742E0,4.218409061E-1,-2.644950449E-1
3.055611750E0,-1.084369421E0,1.898079515E-1,-2.217046916E-1
3.065593750E0,-1.138453722E0,1.137083769E-2,-1.887832284E-1
3.075576750E0,-1.201987743E0,-7.966266572E-2,-1.645386070E-1
3.085558750E0,-1.274620056E0,-1.247653663E-1,-2.097869068E-1
3.095540750E0,-1.344614387E0,-2.216789126E-2,-2.889224887E-1
3.105522750E0,-1.271715760E0,1.884144694E-1,-4.311502576E-1
3.115505750E0,-1.046832561E0,2.053100914E-1,-6.754521728E-1
3.125487750E0,-8.538019657E-1,9.776555002E-2,-9.089755416E-1
3.135469750E0,-7.214575410E-1,-9.474611282E-2,-9.541429877E-1
3.145451750E0,-6.184173226E-1,-3.374964893E-1,-9.006913900E-1
3.155434750E0,-4.874398708E-1,-4.454426467E-1,-9.147076011E-1
3.165416750E0,-3.593270481E-1,-4.781472981E-1,-9.099888802E-1
3.175398750E0,-2.457189858E-1,-5.285026431E-1,-8.615524173E-1
3.185380750E0,-1.397380382E-1,-5.841136575E-1,-8.009319901E-1
3.195363750E0,-2.812416106E-2,-6.592142582E-1,-7.288570404E-1
3.205345750E0,7.672934979E-2,-7.472391725E-1,-6.180941463E-1
3.215327750E0,2.022222877E-1,-8.188318610E-1,-4.865675271E-1
3.225310750E0,3.201950788E-1,-9.141290188E-1,-3.445367515E-1
3.235292750E0,4.325288236E-1,-9.356234074E-1,-1.907663941E-1
3.245274750E0,5.081621408E-1,-8.776501417E-1,-4.965235665E-2
3.255256750E0,5.219421387E-1,-7.621222138E-1,7.288660854E-2
3.265239750E0,4.682578146E-1,-6.309945583E-1,1.649487913E-1
3.275221750E0,3.581166565E-1,-4.469653368E-1,2.340130806E-1
3.285203250E0,2.432137430E-1,-3.222604990E-1,2.713486850E-1
3.295185250E0,1.644779146E-1,-2.984113693E-1,2.654734850E-1
3.305168250E0,1.199538410E-1,-3.355638385E-1,2.204963565E-1
3.315150250E0,1.262026876E-1,-3.736092150E-1,1.379543394E-1
3.325132250E0,1.697882861E-1,-3.669412434E-1,6.394238025E-2
3.335114250E0,2.190154791E-1,-3.159358501E-1,3.150828183E-2
3.345097250E0,2.337488532E-1,-2.314861715E-1,1.764683798E-2
3.355079250E0,2.003120780E-1,-1.474450678E-1,9.732188657E-3
3.365061250E0,1.415443718E-1,-8.427477628E-2,-1.059907023E-2
3.375043250E0,7.942214608E-2,-2.748925425E-2,-3.594810143E-2
3.385026250E0,2.393659391E-2,-1.870003180E-3,-4.984341562E-2
3.395008250E0,-1.409281511E-2,-2.501580119E-2,-6.356535107E-2
3.404990250E0,-4.883396253E-2,-8.942109346E-2,-7.880567014E-2
3.414972250E0,-8.149257302E-2,-1.666069627E-1,-8.363638073E-2
3.424955250E0,-9.370793402E-2,-2.327458709E-1,-6.248405576E-2
3.434937250E0,-5.767989159E-2,-2.387771308E-1,-1.990064420E-2
3.444919250E0,4.684451222E-2,-1.815322489E-1,4.432935640E-2
3.454901250E0,2.367705107E-1,-7.788600028E-2,1.030627117E-1
3.464884250E0,4.922704399E-1,5.532893166E-2,1.465080827E-1
3.474866250E0,7.412693501E-1,2.000211328E-1,1.857742667E-1
3.484848250E0,9.365380406E-1,2.911755145E-1,2.406913638E-1
3.494831250E0,1.084171176E0,3.172686398E-1,3.112161160E-1
3.504813250E0,1.224486709E0,2.896745503E-1,3.803558052E-1
3.514795250E0,1.334227681E0,1.559452713E-1,4.370914996E-1
3.524777250E0,1.358881116E0,-1.106374152E-2,4.450109005E-1
3.534760250E0,1.142817497E0,-6.971320510E-2,3.979168832E-1
3.544742250E0,6.503413320E-1,-1.103943214E-2,2.696901858E-1
3.554724250E0,7.174217701E-2,1.129352450E-1,7.579157501E-2
3.564706250E0,-4.190131128E-1,1.435418427E-1,4.153528810E-2
3.574689250E0,-7.837322354E-1,1.992951185E-1,1.279266328E-1
