"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
1.107224125E0,1.222956848E0,-1.225651245E1,3.715274048E-1,1.112252125E0,8.439745903E-1,1.413110852E0,-5.032504797E-1
1.117280125E0,4.195774841E-1,-1.155043076E1,-1.492845612E0,1.122308125E0,5.556219220E-1,1.783448458E0,-5.981583595E-1
1.127336125E0,-2.556683350E-1,-1.220352264E1,-3.112028503E0,1.132363125E0,-7.802473009E-2,1.797247767E0,-5.850550532E-1
1.137391125E0,-3.088078308E-1,-1.345821350E1,-2.950514374E0,1.142419125E0,-7.211169004E-1,1.280457973E0,-5.499092937E-1
1.147447125E0,-1.215472412E-1,-1.480735794E1,-1.560804291E0,1.152475125E0,-1.005337238E0,5.286012888E-1,-6.366635561E-1
1.157503125E0,1.317260742E-1,-1.547317337E1,-4.273612976E-1,1.162531125E0,-1.359909892E0,2.253890969E-2,-7.131109238E-1
1.167558125E0,7.065307617E-1,-1.484807327E1,8.505313110E-1,1.172586125E0,-1.783478260E0,1.713937614E-3,-9.252380133E-1
1.177614125E0,8.092172241E-1,-1.239542358E1,2.950813751E0,1.182642125E0,-2.019599676E0,2.735033631E-1,-1.172635555E0
1.187670125E0,1.317260742E-2,-1.069600754E1,3.626508636E0,1.192698125E0,-2.135850906E0,7.156245112E-1,-1.354321480E0
1.197726125E0,-1.819167023E0,-9.156608734E0,2.308050385E0,1.202754125E0,-2.210481167E0,1.201426625E0,-1.569980741E0
1.207781125E0,-3.746858368E0,-7.757019196E0,6.180647278E-1,1.212809125E0,-2.221479177E0,1.564498901E0,-1.795777440E0
1.217837125E0,-5.696703644E0,-7.690258026E0,-8.580157471E-1,1.222865125E0,-2.165036201E0,1.460010529E0,-1.908266664E0
1.227893125E0,-6.865772552E0,-8.802594910E0,-2.136058044E0,1.232921125E0,-2.142333508E0,1.070265770E0,-1.917961955E0
1.237949125E0,-7.934699707E0,-1.034244278E1,-1.819616089E0,1.242976125E0,-2.194450855E0,7.904021144E-1,-1.845649600E0
1.248004125E0,-9.023385773E0,-1.250110382E1,-3.501219177E-1,1.253032125E0,-2.175179482E0,7.558727860E-1,-1.620669007E0
1.258060125E0,-1.007988876E1,-1.536629562E1,9.439370728E-1,1.263088125E0,-2.003994226E0,7.749080062E-1,-1.250459552E0
1.268116125E0,-1.134146530E1,-1.777059586E1,5.993536377E-1,1.273144125E0,-1.806482196E0,6.064817309E-1,-6.918856502E-1
1.278171125E0,-1.210996719E1,-1.884655838E1,-6.071374512E-1,1.283199125E0,-1.650490761E0,5.919867158E-1,-2.868452072E-1
1.288227125E0,-1.142214752E1,-1.648491943E1,-7.842192078E-1,1.293255125E0,-1.515365839E0,8.171299100E-1,-2.345651388E-1
1.298283125E0,-9.578581238E0,-1.261501694E1,-1.581760712E0,1.303311125E0,-1.222615004E0,1.562167525E0,-5.142050385E-1
1.308339125E0,-7.501051483E0,-9.975855103E0,-6.658154297E-1,1.313367125E0,-6.243664026E-1,2.903114796E0,-1.138207197E0
