"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.504818667E0,-2.842282772E0,-4.654744267E-1,-1.035092711E0
3.514800667E0,-2.970414639E0,-7.791726589E-1,-1.056425214E0
3.524781667E0,-3.085356236E0,-7.774783373E-1,-1.244443774E0
3.534763667E0,-2.985402584E0,-5.531924963E-1,-1.518622875E0
3.544745667E0,-2.845380306E0,-1.915742010E-1,-1.696197629E0
3.554726667E0,-2.714012146E0,3.259643018E-1,-1.666306257E0
3.564708667E0,-2.500800848E0,1.064347625E0,-1.337782502E0
3.574690667E0,-2.151335478E0,1.924074888E0,-7.665959001E-1
3.584671667E0,-1.791704774E0,2.177830935E0,-2.962908149E-1
3.594653667E0,-1.700585246E0,1.819213033E0,-1.217980757E-1
3.604635667E0,-1.814723730E0,1.551029563E0,-1.812168211E-1
3.614616667E0,-1.726879358E0,1.479179621E0,-3.898613751E-1
3.624598667E0,-1.782414675E0,1.866157413E0,-5.013889670E-1
3.634579667E0,-1.936644197E0,1.977113724E0,-4.436724186E-1
3.644561667E0,-1.775906086E0,1.028776646E0,-5.035495162E-1
3.654543667E0,-1.645278573E0,-6.392899156E-2,-6.064205170E-1
3.664524667E0,-1.625624537E0,-8.887577653E-1,-6.549181938E-1
3.674506667E0,-1.702414989E0,-1.269789815E0,-7.804864645E-1
3.684488667E0,-1.729766846E0,-1.312113523E0,-1.043586612E0
3.694469667E0,-1.697455168E0,-1.404111862E0,-1.082300901E0
3.704451667E0,-1.653062701E0,-1.870941043E0,-9.120688438E-1
3.714433667E0,-1.667373657E0,-2.721930504E0,-8.215640187E-1
3.724414667E0,-1.623392701E0,-3.223948002E0,-8.589361906E-1
3.734396667E0,-1.474340916E0,-3.511692047E0,-9.111341238E-1
3.744377667E0,-1.276994586E0,-3.603718996E0,-9.235178828E-1
3.754359667E0,-1.001005530E0,-3.499903440E0,-8.913573027E-1
3.764341667E0,-6.622408032E-1,-3.365736485E0,-8.279609680E-1
3.774322667E0,-3.205356896E-1,-3.201783419E0,-7.540953159E-1
3.784304667E0,3.471428901E-2,-2.924637794E0,-6.680402756E-1
3.794286250E0,4.310880005E-1,-2.562190056E0,-5.350928903E-1
3.804267250E0,8.283001184E-1,-2.096412659E0,-3.606402874E-1
3.814249250E0,1.215859056E0,-1.600057125E0,-1.291266233E-1
3.824230250E0,1.592991948E0,-1.215325236E0,4.172385111E-2
3.834212250E0,1.989986420E0,-8.457258344E-1,1.164050177E-1
3.844194250E0,2.337892771E0,-5.835996866E-1,1.996772736E-1
3.854175250E0,2.599388361E0,-3.168367445E-1,2.565032542E-1
3.864157250E0,2.740728140E0,-1.629031897E-1,2.626995444E-1
3.874139250E0,2.591175318E0,-3.673324883E-1,3.660959899E-1
3.884120250E0,1.980220914E0,-9.652282596E-1,5.442075729E-1
3.894102250E0,1.050181627E0,-1.416204929E0,4.958157837E-1
3.904084250E0,1.234462392E-2,-1.192741990E0,6.074672565E-2
