"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.095312208E0,9.653495550E-1,-7.426229119E-1,7.386156321E-1
2.105295208E0,1.107486725E0,-3.938619792E-1,6.917921901E-1
2.115278208E0,1.078418374E0,2.834528312E-2,4.910772741E-1
2.125261208E0,9.246425033E-1,3.769733012E-1,1.608008295E-1
2.135243208E0,6.654658318E-1,6.654676199E-1,-1.491753310E-1
2.145226208E0,3.692511916E-1,8.271563649E-1,-4.005132914E-1
2.155209208E0,1.108967811E-1,7.908592224E-1,-5.992382169E-1
2.165192208E0,-6.635815650E-2,5.733865499E-1,-7.487941980E-1
2.175175208E0,-1.958952546E-1,3.450610340E-1,-8.826026917E-1
2.185158208E0,-3.444336057E-1,1.145966873E-1,-1.014523149E0
2.195140208E0,-5.143601298E-1,-1.543580294E-1,-1.141128421E0
2.205123208E0,-7.078949809E-1,-4.674001038E-1,-1.231170416E0
2.215106208E0,-8.891088963E-1,-7.969383597E-1,-1.307093740E0
2.225089208E0,-1.001249552E0,-1.314171314E0,-1.395414829E0
2.235072208E0,-1.075757742E0,-1.923928022E0,-1.458622098E0
2.245054208E0,-1.177290797E0,-2.403793097E0,-1.552301168E0
2.255037208E0,-1.367485762E0,-2.600635290E0,-1.707143903E0
2.265020208E0,-1.590209126E0,-2.486560583E0,-1.895839572E0
2.275003208E0,-1.820745230E0,-2.037965059E0,-2.066717386E0
2.284986208E0,-2.005062819E0,-1.434595942E0,-2.155802011E0
2.294968208E0,-2.145449877E0,-7.070478201E-1,-2.193259239E0
2.304951208E0,-2.288496733E0,1.876648515E-1,-2.294964314E0
2.314934208E0,-2.451899290E0,1.158542514E0,-2.472390175E0
2.324917208E0,-2.594853401E0,1.923770785E0,-2.608301640E0
2.334900208E0,-2.688530207E0,2.126029491E0,-2.590870619E0
2.344882208E0,-2.549042940E0,1.629293442E0,-2.371114731E0
2.354865208E0,-2.122982025E0,7.594264746E-1,-2.037272215E0
2.364848208E0,-1.561384320E0,-1.286272556E-1,-1.640876055E0
2.374831208E0,-1.102714896E0,-5.283502340E-1,-1.225198507E0
2.384814208E0,-7.792624831E-1,-4.337866902E-1,-8.740903139E-1
2.394796208E0,-5.991353989E-1,-3.536092490E-2,-6.614778042E-1
2.404779208E0,-4.816378057E-1,4.429483712E-1,-6.295038462E-1
2.414762208E0,-3.931697011E-1,5.813813210E-1,-7.807346582E-1
2.424745208E0,-3.834150732E-1,4.594357014E-1,-9.857895374E-1
2.434728208E0,-3.658826947E-1,2.795615792E-1,-1.155870676E0
2.444711208E0,-2.010218501E-1,1.955584995E-2,-1.165243387E0
2.454693208E0,1.071402729E-1,-3.392548263E-1,-1.040252686E0
2.464676208E0,5.051036477E-1,-8.269097209E-1,-8.176143765E-1
2.474659208E0,8.939913511E-1,-1.310688972E0,-5.221321583E-1
2.484642208E0,1.195643783E0,-1.638445497E0,-2.429780662E-1
2.494625208E0,1.375397086E0,-1.752998590E0,-3.952742741E-2
2.504607208E0,1.458130121E0,-1.707249999E0,1.125675663E-1
2.514590208E0,1.469985485E0,-1.550890326E0,2.484986186E-1
2.524573208E0,1.425489187E0,-1.342793107E0,3.872551620E-1
2.534556208E0,1.346222878E0,-1.162375212E0,5.276155472E-1
2.544539208E0,1.236029029E0,-9.990600348E-1,6.457669735E-1
2.554521208E0,1.118977904E0,-8.385207653E-1,7.426942587E-1
2.564504208E0,1.030698895E0,-6.697168350E-1,8.306965828E-1
2.574487208E0,9.863598943E-1,-6.510055661E-1,9.372922778E-1
2.584470208E0,9.322082400E-1,-8.647428751E-1,9.955862164E-1
2.594453208E0,8.545625806E-1,-1.059491038E0,1.004002690E0
2.604436208E0,7.552730441E-1,-1.181799650E0,9.467826486E-1
2.614418208E0,6.401140094E-1,-1.206099272E0,8.371243477E-1
2.624401208E0,4.785426855E-1,-9.872861505E-1,6.410589218E-1
2.634384208E0,2.642342746E-1,-3.726536632E-1,3.131901622E-1
2.644367208E0,6.392754614E-2,6.268208623E-1,-1.856185794E-1
2.654350208E0,7.500877604E-3,1.667680144E0,-9.258845448E-1
2.664332208E0,1.357497880E-3,2.383705854E0,-1.720641136E0
2.674315208E0,-2.160242796E-1,2.676399469E0,-2.192553759E0
2.684298208E0,-7.077881098E-1,2.456100464E0,-2.149698496E0
2.694281208E0,-1.125383139E0,1.808121085E0,-1.710413694E0
2.704264208E0,-1.194844127E0,1.161258698E0,-1.219785452E0
2.714247208E0,-9.455228448E-1,8.051947951E-1,-7.719061971E-1
2.724229208E0,-5.348039865E-1,7.106541991E-1,-4.074352980E-1
2.734212208E0,-1.241755411E-1,6.904920340E-1,-1.025199667E-1
2.744195208E0,2.470321059E-1,5.910770893E-1,2.110560685E-1
2.754178208E0,5.507435203E-1,3.615720272E-1,5.249093175E-1
2.764161208E0,7.790376544E-1,9.494248033E-2,8.120787740E-1
2.774143208E0,1.152981281E0,4.410811886E-2,1.101772308E0
2.784126208E0,1.485751033E0,-2.059054524E-1,1.191781998E0
2.794109208E0,1.610769629E0,-1.162832022E0,9.801082611E-1
2.804092208E0,1.297764897E0,-2.185430050E0,6.804019809E-1
2.814075208E0,5.865965486E-1,-2.371305227E0,4.526022971E-1
2.824058208E0,-3.425396979E-2,-1.947108150E0,4.688217640E-1
2.834040208E0,-3.249455690E-1,-1.501630664E0,6.325522065E-1
2.844023208E0,-2.226847261E-1,-1.076498508E0,8.135209680E-1
2.854006208E0,2.761209011E-2,-7.108750343E-1,1.014603853E0
2.863989208E0,2.519852817E-1,-2.396806180E-1,1.233626246E0
2.873972208E0,4.640017450E-1,3.503042161E-1,1.366838694E0
2.883955208E0,6.980914474E-1,9.123406410E-1,1.345253229E0
2.893937583E0,8.702786565E-1,1.340297937E0,1.192031741E0
2.903920583E0,9.014842510E-1,1.633114100E0,9.632917047E-1
2.913903583E0,8.249905109E-1,1.703901887E0,7.959815264E-1
2.923886583E0,6.993492246E-1,1.505261421E0,7.938850522E-1
2.933869583E0,5.111020803E-1,1.181978345E0,8.935251832E-1
2.943851583E0,2.812494636E-1,7.863739133E-1,1.008009195E0
2.953834583E0,3.303342313E-2,3.745902777E-1,1.103670001E0
2.963817583E0,-2.246132940E-1,-1.720438898E-2,1.189997435E0
2.973800583E0,-4.514991045E-1,-4.032178819E-1,1.256927013E0
2.983783583E0,-6.133947968E-1,-7.642498612E-1,1.305353642E0
2.993766583E0,-6.921656728E-1,-1.042839885E0,1.332533717E0
3.003748583E0,-6.582756042E-1,-1.103938937E0,1.347065568E0
3.013731583E0,-4.812289774E-1,-6.952248812E-1,1.350672245E0
3.023714583E0,-1.677234918E-1,2.630257010E-1,1.288447499E0
3.033697583E0,1.648319364E-1,1.209464073E0,1.124169230E0
3.043680583E0,4.954836071E-1,1.802618146E0,9.348841906E-1
3.053663583E0,8.516710997E-1,2.090089083E0,7.636100650E-1
3.063645583E0,1.210202336E0,2.361254454E0,6.540912986E-1
3.073628583E0,1.510576129E0,2.362373829E0,6.145269275E-1
3.083611583E0,1.701383114E0,1.969279051E0,6.299862862E-1
3.093594583E0,1.718362212E0,1.350359082E0,6.576001048E-1
3.103577583E0,1.563701749E0,7.066661716E-1,6.378384233E-1
3.113559583E0,1.303774595E0,1.939775348E-1,5.498609543E-1
3.123542583E0,1.000100970E0,-8.110009879E-2,4.509756565E-1
3.133525583E0,7.242388129E-1,-1.431298107E-1,3.987790048E-1
3.143508583E0,4.942308962E-1,-6.642596424E-2,4.039215744E-1
3.153491583E0,3.329493701E-1,7.418170571E-2,4.457364082E-1
3.163474583E0,2.317766696E-1,2.162762731E-1,4.862577319E-1
3.173456583E0,1.650931686E-1,3.481274247E-1,5.069985986E-1
3.183439583E0,1.077987179E-1,4.522141516E-1,5.242255330E-1
3.193422583E0,5.592972040E-2,4.868157208E-1,5.337930322E-1
3.203405583E0,5.226328038E-3,5.104467273E-1,5.222074986E-1
3.213388583E0,-7.035252452E-2,5.722104311E-1,5.067873597E-1
3.223371583E0,-1.647551805E-1,6.566385031E-1,5.110276341E-1
3.233353583E0,-2.512942553E-1,7.269181013E-1,5.364718437E-1
3.243336583E0,-3.066842556E-1,7.203677893E-1,5.870884061E-1
3.253319583E0,-3.187625408E-1,6.291209459E-1,6.781620383E-1
3.263302583E0,-2.847361565E-1,4.559704661E-1,7.642143369E-1
3.273285583E0,-2.074044198E-1,1.868734360E-1,7.857280970E-1
3.283267583E0,-1.100200787E-1,-1.521299183E-1,7.662582994E-1
3.293250583E0,-3.924531862E-3,-5.196755528E-1,7.385001183E-1
3.303233583E0,1.228169054E-1,-8.514529467E-1,7.169908285E-1
3.313216583E0,2.770880461E-1,-1.087633967E0,6.787926555E-1
3.323199583E0,4.191003144E-1,-1.170052886E0,6.111262441E-1
3.333182583E0,5.061459541E-1,-1.055754304E0,5.148223639E-1
3.343164583E0,4.906722307E-1,-7.256467342E-1,3.647285104E-1
3.353147583E0,3.452878296E-1,-1.896047741E-1,1.604849845E-1
3.363130583E0,1.360158175E-1,3.509298265E-1,-6.790105253E-2
3.373113583E0,2.209440991E-2,6.197570562E-1,-2.827423811E-1
3.383096583E0,9.266205132E-2,5.499425530E-1,-4.418973923E-1
3.393079583E0,2.647480667E-1,3.656322658E-1,-5.204482675E-1
3.403061583E0,3.949798346E-1,2.758701742E-1,-5.599480271E-1
3.413044583E0,4.351149201E-1,2.315068394E-1,-6.435347795E-1
3.423027583E0,4.044305086E-1,1.571346074E-1,-7.489038110E-1
3.433010583E0,3.222709298E-1,5.095265806E-2,-8.457370996E-1
3.442993583E0,1.997367591E-1,-1.686998010E-1,-8.935903907E-1
3.452975583E0,-1.722764820E-1,-5.887331367E-1,-9.599664807E-1
3.462958583E0,-7.122411728E-1,-1.248288155E0,-1.097732425E0
3.472941583E0,-1.245030284E0,-1.893606186E0,-1.255546808E0
3.482924583E0,-1.677150249E0,-2.240786552E0,-1.399729729E0
3.492907583E0,-1.956189513E0,-2.259763718E0,-1.540695310E0
3.502890583E0,-2.116728544E0,-1.934600472E0,-1.700816512E0
3.512872583E0,-2.228664637E0,-1.390275240E0,-1.874512553E0
3.522855583E0,-2.315342188E0,-8.060176969E-1,-2.066046715E0
