"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.413044583E0,8.202043762E0,-9.335935822E0,2.796784058E0
3.423027583E0,8.082292786E0,-9.743538208E0,2.126328278E0
3.433010583E0,8.016429749E0,-1.008916946E1,1.459015961E0
3.442993583E0,7.692503357E0,-1.012868729E1,8.147557068E-1
3.452975583E0,7.175628204E0,-9.651629333E0,-5.948629761E-1
3.462958583E0,6.834637299E0,-8.807235260E0,-3.093616791E0
3.472941583E0,6.424340515E0,-8.361911316E0,-3.770808563E0
3.482924583E0,6.089337158E0,-8.369246063E0,-2.638413391E0
3.492907583E0,5.867947540E0,-8.449479218E0,-1.150357819E0
3.502890583E0,5.990243225E0,-8.645122375E0,2.631527710E-1
3.512872583E0,6.220165100E0,-9.121431885E0,1.266665955E0
3.522855583E0,6.650220795E0,-1.027897476E1,1.977238312E0
3.532838583E0,6.872059479E0,-1.167512146E1,2.639012146E0
3.542821583E0,6.333329773E0,-1.275317963E1,3.223546600E0
3.552804583E0,5.827531586E0,-1.325074493E1,3.375330963E0
3.562787583E0,5.242248688E0,-1.341061249E1,3.062331848E0
3.572769583E0,4.652175751E0,-1.352901627E1,2.350412292E0
3.582752583E0,4.076921997E0,-1.362436798E1,1.725910950E0
3.592735583E0,3.106190643E0,-1.373289230E1,1.963916016E0
3.602718583E0,2.436932373E0,-1.329071182E1,2.632126465E0
3.612701583E0,2.395019531E0,-1.215696945E1,3.026855621E0
3.622683583E0,2.799628143E0,-1.079091019E1,2.734064484E0
3.632666583E0,3.459156647E0,-9.560917969E0,2.394121399E0
3.642649583E0,4.482279053E0,-8.257877655E0,2.041754150E0
3.652632583E0,6.054459686E0,-6.636449432E0,1.206790466E0
3.662615583E0,7.482490082E0,-5.207221527E0,3.930825806E-1
3.672598583E0,8.271050262E0,-4.217779083E0,-2.978805542E-1
3.682580583E0,8.804840240E0,-3.423530731E0,-1.838177490E-1
3.692563583E0,9.050180054E0,-2.993325348E0,4.252656555E-1
3.702546583E0,8.866961060E0,-2.879711609E0,9.737251282E-1
3.712529583E0,8.407716064E0,-2.936144257E0,1.286724243E0
3.722512583E0,7.674690399E0,-3.114573212E0,1.406624908E0
3.732495583E0,6.579867096E0,-3.499422913E0,1.530567169E0
3.742477583E0,5.455405426E0,-3.789519653E0,1.772613831E0
3.752460583E0,4.518653412E0,-3.867806854E0,2.065554657E0
3.762443583E0,3.842659149E0,-3.879632263E0,2.386786652E0
3.772426583E0,3.309767303E0,-3.878434753E0,2.513722687E0
3.782409583E0,2.868185577E0,-4.027075653E0,2.480791168E0
3.792391583E0,2.481240234E0,-4.120182037E0,2.314337311E0
3.802374583E0,2.010169830E0,-4.254452820E0,2.062710571E0
3.812357583E0,1.279688873E0,-4.558620300E0,1.416654053E0
3.822340583E0,8.478369141E-1,-4.750221863E0,5.376818848E-1
3.832323583E0,4.409829712E-1,-4.994064789E0,-3.311114502E-1
3.842306583E0,5.667214966E-1,-5.272485809E0,-1.092877350E0
3.852288583E0,1.371148682E0,-5.322332153E0,-1.848356323E0
3.862271583E0,2.426603851E0,-5.012925568E0,-2.656076660E0
3.872254583E0,3.827989655E0,-4.959337006E0,-3.588038635E0
3.882237583E0,6.267317047E0,-5.696553955E0,-4.538861389E0
3.892220708E0,1.036235138E1,-7.134613495E0,-5.270689545E0
3.902202708E0,1.538904831E1,-9.320368195E0,-5.078938293E0
3.912185708E0,1.892200150E1,-1.067145859E1,-3.160827026E0
3.922168708E0,1.909968201E1,-9.948761444E0,-2.786904602E0
3.932151708E0,1.770563095E1,-7.655380554E0,-4.654570770E0
3.942134708E0,1.517304749E1,-4.691394196E0,-5.620063019E0
3.952117708E0,1.256172775E1,-2.602787476E0,-4.369114380E0
3.962099708E0,1.040067169E1,-1.711391144E0,-2.258204041E0
3.972082708E0,8.676856384E0,-1.774260406E0,-7.679031372E-2
3.982065708E0,7.291187897E0,-2.335293732E0,1.726659393E0
3.992048708E0,6.054309998E0,-3.018772430E0,3.431464233E0
4.002031708E0,5.504054260E0,-3.619323578E0,3.577859802E0
4.012013708E0,6.509663086E0,-4.255500641E0,2.197580109E0
4.021996708E0,7.551646271E0,-6.142776031E0,4.314028931E0
4.031979708E0,8.553812256E0,-8.580307159E0,6.345454559E0
4.041962708E0,1.042581940E1,-1.125734024E1,5.877527618E0
4.051945708E0,1.278880554E1,-1.367496277E1,3.463048553E0
4.061928708E0,1.515508484E1,-1.597762436E1,-1.929038544E0
4.071910708E0,1.499252289E1,-1.657084076E1,-4.081712036E0
4.081893708E0,1.169517975E1,-1.480466354E1,-4.385280762E0
