"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
9.053965835E-1,-3.143912201E0,-1.516212021E1,-3.474724274E0,9.041545833E-1,-2.294397593E0,-1.077573538E0,-1.586666584E0
9.153415835E-1,-4.375850372E0,-1.641471542E1,-3.748205566E-1,9.141005834E-1,-2.469273567E0,-8.574838042E-1,-1.877544880E0
9.252875834E-1,-6.435567169E0,-1.696122894E1,3.103047180E0,9.240455835E-1,-2.322015047E0,-2.877987623E-1,-1.914279699E0
9.352325834E-1,-8.215366058E0,-1.691063416E1,5.570066986E0,9.339905835E-1,-1.901811838E0,5.118117929E-1,-1.703575969E0
9.451775835E-1,-9.936337280E0,-1.652039566E1,5.345384216E0,9.439365834E-1,-1.363413095E0,1.053253770E0,-1.351917505E0
9.551235836E-1,-1.074166260E1,-1.527977554E1,3.744912415E0,9.538815834E-1,-9.284477234E-1,1.179327130E0,-1.000610352E0
9.650685834E-1,-1.029603928E1,-1.319790482E1,1.881287842E0,9.638275835E-1,-7.061259747E-1,1.045507908E0,-7.264866829E-1
9.750145834E-1,-8.694220276E0,-1.096918945E1,1.698966980E-1,9.737725835E-1,-6.531974673E-1,8.786032200E-1,-4.836915731E-1
9.849595835E-1,-6.868317261E0,-9.086554413E0,-1.138382721E0,9.837175834E-1,-7.685272694E-1,7.947911024E-1,-2.831059992E-1
9.949045836E-1,-4.743485870E0,-7.984246674E0,-2.595452728E0,9.936635834E-1,-9.200546741E-1,7.265424132E-1,-4.254629090E-2
1.004850583E0,-3.046764221E0,-7.703430634E0,-3.107687531E0,1.003608583E0,-1.046086550E0,8.237493634E-1,2.167931348E-1
1.014795583E0,-1.045875092E0,-6.609655151E0,-3.334915009E0,1.013553584E0,-1.249789596E0,8.499586582E-1,3.720514476E-1
1.024741584E0,1.903741150E0,-5.896687775E0,-3.487148438E0,1.023499583E0,-1.450111032E0,5.330815911E-1,2.921470404E-1
1.034686584E0,5.615722046E0,-6.988217926E0,-3.280877380E0,1.033444583E0,-1.589460373E0,1.290480644E-1,-4.440554231E-2
1.044631583E0,7.632478180E0,-8.274343414E0,-2.874023438E0,1.043390583E0,-1.711190224E0,-3.097237051E-1,-4.999970496E-1
1.054577583E0,6.692133636E0,-8.837771759E0,-2.235601044E0,1.053335584E0,-1.724335432E0,-5.231869221E-1,-6.459219456E-1
1.064522584E0,3.958069153E0,-8.237519989E0,-1.167572021E0,1.063280583E0,-1.617388964E0,-7.675269246E-1,-5.062490106E-1
1.074467584E0,3.330424347E0,-6.298452301E0,-7.435038757E-1,1.073226583E0,-1.446851254E0,-1.088379383E0,-4.280330837E-1
1.084413583E0,3.172353058E0,-4.951702881E0,-5.776487732E-1,1.083171583E0,-1.248438835E0,-1.459352732E0,-3.735424280E-1
1.094358583E0,2.475701752E0,-4.680616608E0,-4.001179504E-1,1.093116584E0,-1.059125543E0,-1.763556480E0,-3.126333356E-1
1.104304584E0,2.258204041E0,-4.654271393E0,-8.714877319E-1,1.103062583E0,-9.172469974E-1,-1.968586087E0,-3.287649155E-1
1.114249583E0,1.972747650E0,-4.835544434E0,-6.596781921E-1,1.113007583E0,-7.330979109E-1,-1.987117052E0,-3.471829891E-1
1.124194583E0,1.251248016E0,-4.583768005E0,-3.098556519E-1,1.122953583E0,-5.480026007E-1,-1.897678018E0,-3.763267696E-1
1.134140583E0,7.191046143E-1,-4.043990479E0,-3.121009827E-1,1.132898584E0,-3.581919968E-1,-1.744387150E0,-3.995697498E-1
1.144085584E0,1.335223389E-1,-3.532953186E0,-1.984872437E-1,1.142843583E0,-1.692210138E-1,-1.631282926E0,-4.153242111E-1
1.154030583E0,-1.290316772E-1,-3.077600098E0,1.362167358E-2,1.152789583E0,4.561502114E-2,-1.516817808E0,-4.461759031E-1
1.163976583E0,-2.827619934E-1,-2.842439117E0,2.345622253E-1,1.162734583E0,3.033125997E-1,-1.372639060E0,-4.884312153E-1
1.173921583E0,-3.583547974E-1,-2.895877991E0,-1.511856079E-2,1.172679584E0,5.549671650E-1,-1.280597687E0,-5.413028002E-1
1.183866584E0,2.074685669E-1,-2.604733429E0,-7.316784668E-1,1.182625583E0,7.296135426E-1,-1.251789212E0,-6.757565141E-1
1.193812583E0,4.388873291E-1,-2.455344086E0,-1.050216064E0,1.192570583E0,8.990536332E-1,-1.214721084E0,-7.390511036E-1
1.203757583E0,-7.637118530E-1,-4.082310791E0,-1.075962524E0,1.202516583E0,1.098926187E0,-1.191117764E0,-5.799101591E-1
1.213703583E0,-1.236279144E0,-5.728287964E0,-2.282004547E0,1.212461584E0,1.157071114E0,-1.296736836E0,-4.073627293E-1
1.223648584E0,-1.071621552E0,-7.486531677E0,-4.086352386E0,1.222406583E0,1.124267340E0,-1.594033837E0,-2.851457298E-1
1.233593583E0,-4.489164734E-1,-9.741442566E0,-5.935307465E0,1.232352583E0,9.279912710E-1,-2.194910049E0,-1.942498237E-1
1.243539583E0,4.531077576E-1,-1.161075531E1,-6.632258148E0,1.242297583E0,6.962504387E-1,-2.399739981E0,-8.172699809E-2
1.253484583E0,5.634283447E-1,-1.359877121E1,-6.711593170E0,1.252242584E0,3.033549190E-1,-2.211176634E0,-2.278164960E-2
1.263429584E0,-2.230361938E-1,-1.595083008E1,-6.797963562E0,1.262188583E0,-1.657387912E-1,-1.605332017E0,-5.949572474E-2
1.273375583E0,-2.780617676E0,-1.827594498E1,-5.100194092E0,1.272133583E0,-4.043795168E-1,-9.864982963E-1,-4.664641991E-2
1.283320583E0,-4.399650879E0,-1.792971497E1,-5.376968536E0,1.282078583E0,-5.273826718E-1,-4.959549606E-1,-3.416152298E-2
1.293266333E0,-3.929478607E0,-1.532797531E1,-7.287295990E0,1.292025334E0,-7.242146134E-1,-1.378972828E-1,-1.562531441E-1
1.303212333E0,-2.632874908E0,-1.246847168E1,-8.902137909E0,1.301970334E0,-8.070695400E-1,2.054001540E-1,-2.933902442E-1
1.313157334E0,-1.961670685E0,-1.023825943E1,-8.576714630E0,1.311916333E0,-6.874971390E-1,7.336366177E-1,-3.730175197E-1
